zone_residence,zone_workplace,mode,residence,workplace,number,distance,time
bristol,bristol,foot,E02006887,E02003055,3,4067,3463
bristol,bristol,foot,E02006887,E02003055,3,2969,2406
bristol,bristol,foot,E02006887,E02003055,3,2297,1921
bristol,bristol,foot,E02006887,E02003055,3,4316,3547
bristol,bristol,foot,E02006887,E02003055,3,6039,5040
bristol,bristol,foot,E02006887,E02003055,3,3299,2743
bristol,bristol,foot,E02006887,E02003055,3,4020,3396
bristol,bristol,foot,E02006887,E02003055,3,238860,195497
bristol,bristol,foot,E02006887,E02003055,3,4752,3905
bristol,bristol,foot,E02006887,E02003055,3,11743,9657
bristol,bristol,foot,E02006887,E02003055,3,5771,4800
bristol,bristol,foot,E02006887,E02003055,3,5141,4304
bristol,bristol,foot,E02006887,E02003055,3,2498,2147
bristol,bristol,foot,E02006887,E02003055,3,4107,3576
bristol,bristol,foot,E02006887,E02003055,3,4206,3555
bristol,bristol,foot,E02006887,E02003055,3,9285,7713
bristol,bristol,foot,E02006887,E02003055,3,5582,4630
bristol,bristol,foot,E02006887,E02003055,3,6899,5787
bristol,bristol,foot,E02006887,E02003055,3,5106,4337
bristol,bristol,foot,E02006887,E02003055,3,4909,4134
bristol,bristol,foot,E02006887,E02003055,3,7144,5948
bristol,bristol,foot,E02006887,E02003055,3,10384,8625
bristol,bristol,foot,E02006887,E02003055,3,8494,6929
bristol,bristol,foot,E02006887,E02003055,3,4791,3994
bristol,bristol,foot,E02006887,E02003055,3,7311,6154
bristol,bristol,foot,E02006887,E02003055,3,5049,4100
bristol,bristol,foot,E02006887,E02003055,3,5899,4976
bristol,bristol,foot,E02006887,E02003055,3,5625,4824
bristol,bristol,foot,E02006887,E02003055,3,5497,4543
bristol,bristol,foot,E02006887,E02003055,3,7000,5720
bristol,bristol,foot,E02006887,E02003055,3,237965,194835
bristol,bristol,foot,E02006887,E02003055,3,8767,7288
bristol,bristol,foot,E02006887,E02003055,3,6229,5302
bristol,bristol,foot,E02006887,E02003055,3,5298,4704
bristol,bristol,foot,E02006887,E02003055,3,9298,7736
bristol,bristol,foot,E02006887,E02003055,3,14607,12102
bristol,bristol,foot,E02006887,E02003055,3,7464,6251
bristol,bristol,foot,E02006887,E02003055,3,8190,6948
bristol,bristol,foot,E02006887,E02003055,3,5592,4553
bristol,bristol,foot,E02006887,E02003055,3,4680,4049
bristol,bristol,foot,E02006887,E02003055,3,7646,6380
bristol,bristol,foot,E02006887,E02003055,3,5896,5113
bristol,bristol,foot,E02006887,E02003055,3,3145,2750
bristol,bristol,foot,E02006887,E02003055,3,3994,3476
bristol,bristol,foot,E02006887,E02003055,3,8725,7412
bristol,bristol,foot,E02006887,E02003055,3,3697,3186
bristol,bristol,foot,E02006887,E02003055,3,4134,3451
bristol,bristol,foot,E02006887,E02003055,3,7821,6513
bristol,bristol,foot,E02006887,E02003055,3,6216,5389
bristol,bristol,foot,E02006887,E02003055,3,4919,4138
bristol,bristol,foot,E02006887,E02003055,3,7534,6352
bristol,bristol,foot,E02006887,E02003055,3,4232,3704
bristol,bristol,foot,E02006887,E02003055,3,238113,195046
bristol,bristol,foot,E02006887,E02003055,3,13237,10969
bristol,bristol,foot,E02006887,E02003055,3,6047,5069
bristol,bristol,foot,E02006887,E02003055,3,5987,5167
bristol,bristol,foot,E02006887,E02003055,3,7108,6075
bristol,bristol,foot,E02006887,E02003055,3,5700,4867
bristol,bristol,foot,E02006887,E02003055,3,9063,7646
bristol,bristol,foot,E02006887,E02003055,3,0,0
bristol,bristol,foot,E02006887,E02003055,3,4465,3918
bristol,bristol,foot,E02006887,E02003055,3,2911,2363
bristol,bristol,foot,E02006887,E02003055,3,2789,2252
bristol,bristol,foot,E02006887,E02003055,3,3464,2822
bristol,bristol,foot,E02006887,E02003055,3,1810,1435
bristol,bristol,foot,E02006887,E02003055,3,3107,2597
bristol,bristol,foot,E02006887,E02003055,3,1585,1227
bristol,bristol,foot,E02006887,E02003055,3,1420,1177
bristol,bristol,foot,E02006887,E02003055,3,6402,5211
bristol,bristol,foot,E02006887,E02003055,3,2005,1626
bristol,bristol,foot,E02006887,E02003055,3,3559,2820
bristol,bristol,foot,E02006887,E02003055,3,2249,1796
bristol,bristol,foot,E02006887,E02003055,3,6375,5253
bristol,bristol,foot,E02006887,E02003055,3,4067,3384
bristol,bristol,foot,E02006887,E02003055,3,9282,7594
bristol,bristol,foot,E02006887,E02003055,3,2892,2359
bristol,bristol,foot,E02006887,E02003055,3,3508,2921
bristol,bristol,foot,E02006887,E02003055,3,1769,1432
bristol,bristol,foot,E02006887,E02003055,3,4552,3707
bristol,bristol,foot,E02006887,E02003055,3,2338,1889
bristol,bristol,foot,E02006887,E02003055,3,1141,916
bristol,bristol,foot,E02006887,E02003055,3,3425,2819
bristol,bristol,foot,E02006887,E02003055,3,4520,3655
bristol,bristol,foot,E02006887,E02003055,3,239380,196006
bristol,bristol,foot,E02006887,E02003055,3,7747,6613
bristol,bristol,foot,E02006887,E02003055,3,2017,1583
bristol,bristol,foot,E02006887,E02003055,3,0,0
bristol,bristol,foot,E02006887,E02003055,3,1810,1565
bristol,bristol,foot,E02006887,E02003055,3,5182,4308
bristol,bristol,foot,E02006887,E02003055,3,3107,2581
bristol,bristol,foot,E02006887,E02003055,3,1845,1548
bristol,bristol,foot,E02006887,E02003055,3,6395,5179
bristol,bristol,foot,E02006887,E02003055,3,4831,4004
bristol,bristol,foot,E02006887,E02003055,3,3106,2486
bristol,bristol,foot,E02006887,E02003055,3,4746,3931
bristol,bristol,foot,E02006887,E02003055,3,2412,2073
bristol,bristol,foot,E02006887,E02003055,3,4525,3664
bristol,bristol,foot,E02006887,E02003055,3,238564,195415
bristol,bristol,foot,E02006887,E02003055,3,1132,916
bristol,bristol,foot,E02006887,E02003055,3,2874,2406
bristol,bristol,foot,E02006887,E02003055,3,10449,8548
bristol,bristol,foot,E02006887,E02003055,3,4386,3632
bristol,bristol,foot,E02006887,E02003055,3,2877,2408
bristol,bristol,foot,E02006887,E02003055,3,4519,3636
bristol,bristol,foot,E02006887,E02003055,3,1204,1039
bristol,bristol,foot,E02006887,E02003055,3,10969,9432
bristol,bristol,foot,E02006887,E02003055,3,4284,3713
bristol,bristol,foot,E02006887,E02003055,3,1533,1273
bristol,bristol,foot,E02006887,E02003055,3,5141,4446
bristol,bristol,foot,E02006887,E02003055,3,3564,3095
bristol,bristol,foot,E02006887,E02003055,3,2361,1936
bristol,bristol,foot,E02006887,E02003055,3,3618,3122
bristol,bristol,foot,E02006887,E02003055,3,3682,3151
bristol,bristol,foot,E02006887,E02003055,3,2005,1852
bristol,bristol,foot,E02006887,E02003055,3,7088,6000
bristol,bristol,foot,E02006887,E02003055,3,7428,6262
bristol,bristol,foot,E02006887,E02003055,3,4334,3741
bristol,bristol,foot,E02006887,E02003055,3,5919,4967
bristol,bristol,foot,E02006887,E02003055,3,2905,2473
bristol,bristol,foot,E02006887,E02003055,3,2426,2174
bristol,bristol,foot,E02006887,E02003055,3,8679,7165
bristol,bristol,foot,E02006887,E02003055,3,3183,2774
bristol,bristol,foot,E02006887,E02003055,3,5120,4392
bristol,bristol,foot,E02006887,E02003055,3,5111,4301
bristol,bristol,foot,E02006887,E02003055,3,1121,1005
bristol,bristol,foot,E02006887,E02003055,3,0,0
bristol,bristol,foot,E02006887,E02003055,3,3369,2888
bristol,bristol,foot,E02006887,E02003055,3,7321,6224
bristol,bristol,foot,E02006887,E02003055,3,2688,2332
bristol,bristol,foot,E02006887,E02003055,3,6427,5510
bristol,bristol,foot,E02006887,E02003055,3,14545,12383
bristol,bristol,foot,E02006887,E02003055,3,8468,7142
bristol,bristol,foot,E02006887,E02003055,3,239821,196523
bristol,bristol,foot,E02006887,E02003055,3,11390,9512
bristol,bristol,foot,E02006887,E02003055,3,7729,6551
bristol,bristol,foot,E02006887,E02003055,3,2689,2261
bristol,bristol,foot,E02006887,E02003055,3,9634,8081
bristol,bristol,foot,E02006887,E02003055,3,7712,6499
bristol,bristol,foot,E02006887,E02003055,3,6739,5687
bristol,bristol,foot,E02006887,E02003055,3,8481,7036
bristol,bristol,foot,E02006887,E02003055,3,5951,5145
bristol,bristol,foot,E02006887,E02003055,3,9487,7913
bristol,bristol,foot,E02006887,E02003055,3,7503,6362
bristol,bristol,foot,E02006887,E02003055,3,9086,7651
bristol,bristol,foot,E02006887,E02003055,3,8142,6797
bristol,bristol,foot,E02006887,E02003055,3,4908,4056
bristol,bristol,foot,E02006887,E02003055,3,10696,8760
bristol,bristol,foot,E02006887,E02003055,3,12370,10585
bristol,bristol,foot,E02006887,E02003055,3,2106,1816
bristol,bristol,foot,E02006887,E02003055,3,6494,5475
bristol,bristol,foot,E02006887,E02003055,3,5902,5035
bristol,bristol,foot,E02006887,E02003055,3,0,0
bristol,bristol,foot,E02006887,E02003055,3,7348,6230
bristol,bristol,foot,E02006887,E02003055,3,5076,4301
bristol,bristol,foot,E02006887,E02003055,3,3880,3375
bristol,bristol,foot,E02006887,E02003055,3,5286,4461
bristol,bristol,foot,E02006887,E02003055,3,6758,5768
bristol,bristol,foot,E02006887,E02003055,3,240197,196827
bristol,bristol,foot,E02006887,E02003055,3,7781,6635
bristol,bristol,foot,E02006887,E02003055,3,5182,4417
bristol,bristol,foot,E02006887,E02003055,3,5445,4647
bristol,bristol,foot,E02006887,E02003055,3,6306,5238
bristol,bristol,foot,E02006887,E02003055,3,7313,6117
bristol,bristol,foot,E02006887,E02003055,3,8843,7391
bristol,bristol,foot,E02006887,E02003055,3,9054,7469
bristol,bristol,foot,E02006887,E02003055,3,6190,5194
bristol,bristol,foot,E02006887,E02003055,3,3361,2846
bristol,bristol,foot,E02006887,E02003055,3,3946,3355
bristol,bristol,foot,E02006887,E02003055,3,4800,4096
bristol,bristol,foot,E02006887,E02003055,3,2738,2327
bristol,bristol,foot,E02006887,E02003055,3,3480,2917
bristol,bristol,foot,E02006887,E02003055,3,2361,1922
bristol,bristol,foot,E02006887,E02003055,3,3140,2649
bristol,bristol,foot,E02006887,E02003055,3,9848,8437
bristol,bristol,foot,E02006887,E02003055,3,6307,5266
bristol,bristol,foot,E02006887,E02003055,3,2013,1758
bristol,bristol,foot,E02006887,E02003055,3,2254,1867
bristol,bristol,foot,E02006887,E02003055,3,1141,1057
bristol,bristol,foot,E02006887,E02003055,3,4498,3671
bristol,bristol,foot,E02006887,E02003055,3,2443,2100
bristol,bristol,foot,E02006887,E02003055,3,4020,3451
bristol,bristol,foot,E02006887,E02003055,3,3999,3397
bristol,bristol,foot,E02006887,E02003055,3,3163,2718
bristol,bristol,foot,E02006887,E02003055,3,2738,2254
bristol,bristol,foot,E02006887,E02003055,3,239283,196052
bristol,bristol,foot,E02006887,E02003055,3,2634,2208
bristol,bristol,foot,E02006887,E02003055,3,0,0
bristol,bristol,foot,E02006890,E02003062,1,3024,2383
bristol,bristol,foot,E02006890,E02003062,1,2094,1753
bristol,bristol,foot,E02006890,E02003056,2,5921,4817
bristol,bristol,foot,E02006890,E02003053,1,237794,194613
bristol,bristol,foot,E02006890,E02003058,1,3990,3163
bristol,bristol,foot,E02006890,E02003054,1,4192,3399
bristol,other,foot,E02006890,E02003110,1,2139,1716
bristol,bristol,foot,E02006890,E02003039,2,2358,1914
bristol,bristol,foot,E02006890,E02003057,1,3514,2918
bristol,bristol,foot,E02006889,E02003063,1,2498,2114
bristol,other,foot,E02006890,E02003121,1,4284,3502
bristol,other,foot,E02006889,E02002168,1,4315,3528
bristol,other,foot,E02006889,E02003070,1,7285,5892
bristol,other,foot,E02006889,E02003110,3,2022,1631
bristol,bristol,foot,E02006889,E02003064,1,1204,989
bristol,bristol,foot,E02006889,E02003048,2,2955,2455
bristol,bristol,foot,E02006889,E02003039,1,1844,1518
bristol,bristol,foot,E02006889,E02003052,1,9381,7619
bristol,bristol,foot,E02006889,E02003044,1,5409,4349
bristol,other,foot,E02006888,E02003004,1,14012,12112
bristol,bristol,foot,E02006888,E02003064,1,7105,6121
bristol,bristol,foot,E02006888,E02003053,1,239973,196626
bristol,bristol,foot,E02006888,E02003052,2,8830,7268
bristol,bristol,foot,E02006888,E02003056,1,2087,1863
bristol,bristol,foot,E02006888,E02003058,1,7948,6765
bristol,bristol,foot,E02006888,E02003055,1,7563,6406
bristol,other,foot,E02006888,E02003070,1,9268,7981
bristol,bristol,foot,E02006887,E02003051,2,5154,4255
bristol,bristol,foot,E02006887,E02003058,1,5434,4439
bristol,other,foot,E02006887,E02003121,1,2688,2178
bristol,bristol,foot,E02006887,E02003052,6,7935,6464
bristol,other,foot,E02006887,E02003070,3,8701,7114
bristol,bristol,foot,E02006887,E02003054,2,2231,1847
bristol,bristol,foot,E02003064,E02003063,10,6039,5131
bristol,bristol,foot,E02003064,E02003062,17,5507,4726
bristol,other,foot,E02003064,E02003004,1,12204,10378
bristol,bristol,foot,E02006887,E02003053,1,238151,195001
bristol,bristol,foot,E02003064,E02003061,1,4058,3406
bristol,bristol,foot,E02003064,E02003064,117,4746,4007
bristol,bristol,foot,E02003064,E02003060,3,3508,3126
bristol,other,foot,E02003064,E02003070,1,9270,7838
bristol,bristol,foot,E02003064,E02003059,33,6360,5452
bristol,bristol,foot,E02003064,E02003053,1,237189,194280
bristol,bristol,foot,E02003064,E02003056,4,3361,2791
bristol,bristol,foot,E02003064,E02003057,10,4464,3883
bristol,other,foot,E02003064,E02003110,1,5000,4277
bristol,bristol,foot,E02003064,E02003054,5,0,0
bristol,bristol,foot,E02003064,E02003051,1,6977,5821
bristol,bristol,foot,E02003064,E02003058,15,6949,5797
bristol,other,foot,E02006889,E02003120,2,2062,1682
bristol,bristol,foot,E02006889,E02003056,1,4800,3927
bristol,bristol,foot,E02006890,E02003049,1,5337,4304
bristol,bristol,foot,E02006890,E02003049,1,2443,2063
bristol,other,foot,E02006887,E02002168,21,5028,4159
bristol,other,foot,E02006890,E02003070,1,7402,5979
bristol,other,foot,E02006890,E02003070,1,239383,196109
bristol,other,foot,E02006890,E02003070,1,241838,198118
bristol,other,driving,E02006890,E02003070,4,1396,293
bristol,other,driving,E02006890,E02003070,4,3768,546
bristol,other,driving,E02006890,E02003070,4,5909,881
bristol,other,driving,E02006890,E02003070,4,2151,374
bristol,other,driving,E02006890,E02003070,4,0,0
bristol,other,driving,E02006890,E02003070,4,4043,588
bristol,other,driving,E02006890,E02003070,4,2933,434
bristol,other,driving,E02006890,E02003070,4,4058,537
bristol,other,driving,E02006890,E02003070,4,2282,435
bristol,other,driving,E02006890,E02003070,4,2162,472
bristol,other,driving,E02006890,E02003070,4,2239,328
bristol,other,driving,E02006890,E02003070,4,4181,840
bristol,other,driving,E02006890,E02003070,4,3537,582
bristol,other,driving,E02006890,E02003070,4,8672,1358
bristol,other,driving,E02006890,E02003070,4,1532,253
bristol,other,driving,E02006890,E02003070,4,2925,557
bristol,other,driving,E02006890,E02003070,4,6433,823
bristol,other,driving,E02006890,E02003070,4,1676,377
bristol,other,driving,E02006890,E02003070,4,6781,996
bristol,other,driving,E02006890,E02003070,4,3440,655
bristol,other,driving,E02006890,E02003070,4,5953,991
bristol,other,driving,E02006890,E02003070,4,3751,597
bristol,other,driving,E02006890,E02003070,4,6018,847
bristol,other,driving,E02006890,E02003070,4,4285,574
bristol,other,driving,E02006890,E02003070,4,5239,841
bristol,other,driving,E02006890,E02003070,4,4654,821
bristol,other,driving,E02006890,E02003070,4,4414,636
bristol,other,driving,E02006890,E02003070,4,3024,540
bristol,other,driving,E02006890,E02003070,4,6535,874
bristol,other,driving,E02006890,E02003070,4,3552,651
bristol,other,driving,E02006890,E02003070,4,4890,784
bristol,other,driving,E02006890,E02003070,4,7236,894
bristol,other,driving,E02006890,E02003070,4,5056,786
bristol,other,driving,E02006890,E02003070,4,3159,610
bristol,other,driving,E02006890,E02003070,4,3326,457
bristol,other,driving,E02006890,E02003070,4,7869,1175
bristol,other,driving,E02006890,E02003070,4,4068,655
bristol,other,driving,E02006890,E02003070,4,0,0
bristol,other,driving,E02006890,E02003070,4,2822,560
bristol,other,driving,E02006890,E02003070,4,4124,801
bristol,other,driving,E02006890,E02003070,4,5894,801
bristol,other,driving,E02006890,E02003070,4,3256,543
bristol,other,driving,E02006889,E02003117,5,1354,327
bristol,other,driving,E02006889,E02003117,5,4941,625
bristol,other,driving,E02006889,E02003117,5,23002,1470
bristol,other,driving,E02006889,E02003117,5,2503,386
bristol,other,driving,E02006889,E02003117,5,7780,1037
bristol,other,driving,E02006889,E02003117,5,5467,763
bristol,other,driving,E02006889,E02003117,5,5046,651
bristol,bristol,driving,E02006890,E02003045,1,3029,597
bristol,bristol,driving,E02006890,E02003045,1,3914,607
bristol,bristol,driving,E02006890,E02003045,1,2574,395
bristol,bristol,driving,E02006890,E02003045,1,2482,351
bristol,bristol,driving,E02006890,E02003045,1,19379,2210
bristol,bristol,driving,E02006890,E02003045,1,2855,413
bristol,bristol,driving,E02006890,E02003045,1,2579,342
bristol,other,driving,E02006890,E02002985,3,2139,438
bristol,other,driving,E02006890,E02002985,3,42588,2612
bristol,bristol,driving,E02006890,E02006888,29,2006,348
bristol,other,driving,E02006890,E02003117,13,1197,241
bristol,other,driving,E02006890,E02003117,13,23770,1476
bristol,bristol,driving,E02006890,E02003032,18,4505,720
bristol,bristol,passenger,E02006890,E02003032,1,4505,720
bristol,bristol,driving,E02006890,E02003032,18,6329,921
bristol,bristol,passenger,E02006890,E02003032,1,6329,921
bristol,bristol,driving,E02006890,E02003032,18,2921,446
bristol,bristol,passenger,E02006890,E02003032,1,2921,446
bristol,bristol,driving,E02006890,E02003032,18,14458,1708
bristol,bristol,passenger,E02006890,E02003032,1,14458,1708
bristol,bristol,driving,E02006890,E02003032,18,9026,1128
bristol,bristol,passenger,E02006890,E02003032,1,9026,1128
bristol,bristol,driving,E02006890,E02003032,18,2300,324
bristol,bristol,passenger,E02006890,E02003032,1,2300,324
bristol,bristol,driving,E02006890,E02003032,18,4730,597
bristol,bristol,passenger,E02006890,E02003032,1,4730,597
bristol,bristol,driving,E02006890,E02003032,18,3946,440
bristol,bristol,passenger,E02006890,E02003032,1,3946,440
bristol,bristol,driving,E02006890,E02003032,18,9870,1337
bristol,bristol,passenger,E02006890,E02003032,1,9870,1337
bristol,bristol,driving,E02006890,E02003032,18,8046,1066
bristol,bristol,passenger,E02006890,E02003032,1,8046,1066
bristol,bristol,driving,E02006890,E02003032,18,2779,337
bristol,bristol,passenger,E02006890,E02003032,1,2779,337
bristol,bristol,driving,E02006890,E02003032,18,3392,487
bristol,bristol,passenger,E02006890,E02003032,1,3392,487
bristol,bristol,driving,E02006890,E02003032,18,2411,314
bristol,bristol,passenger,E02006890,E02003032,1,2411,314
bristol,bristol,driving,E02006890,E02003032,18,1293,259
bristol,bristol,passenger,E02006890,E02003032,1,1293,259
bristol,bristol,driving,E02006890,E02003032,18,4454,652
bristol,bristol,passenger,E02006890,E02003032,1,4454,652
bristol,bristol,driving,E02006890,E02003032,18,6196,882
bristol,bristol,passenger,E02006890,E02003032,1,6196,882
bristol,bristol,driving,E02006890,E02003032,18,2256,313
bristol,bristol,passenger,E02006890,E02003032,1,2256,313
bristol,bristol,driving,E02006890,E02003032,18,3754,551
bristol,bristol,passenger,E02006890,E02003032,1,3754,551
bristol,bristol,driving,E02006890,E02003032,18,3811,605
bristol,bristol,passenger,E02006890,E02003032,1,3811,605
bristol,bristol,driving,E02006890,E02003032,18,6333,794
bristol,bristol,passenger,E02006890,E02003032,1,6333,794
bristol,bristol,driving,E02006890,E02003032,18,8974,1219
bristol,bristol,passenger,E02006890,E02003032,1,8974,1219
bristol,bristol,driving,E02006890,E02003032,18,5289,675
bristol,bristol,passenger,E02006890,E02003032,1,5289,675
bristol,bristol,driving,E02006890,E02003032,18,24899,1324
bristol,bristol,passenger,E02006890,E02003032,1,24899,1324
bristol,bristol,driving,E02006890,E02003032,18,10866,1582
bristol,bristol,passenger,E02006890,E02003032,1,10866,1582
bristol,bristol,driving,E02006890,E02003032,18,9926,1322
bristol,bristol,passenger,E02006890,E02003032,1,9926,1322
bristol,bristol,driving,E02006890,E02003032,18,8087,1245
bristol,bristol,passenger,E02006890,E02003032,1,8087,1245
bristol,bristol,driving,E02006890,E02003032,18,45619,2441
bristol,bristol,passenger,E02006890,E02003032,1,45619,2441
bristol,other,driving,E02006890,E02003107,26,1535,277
bristol,other,passenger,E02006890,E02003107,1,1535,277
bristol,other,driving,E02006890,E02003101,3,4208,575
bristol,other,passenger,E02006890,E02003101,1,4208,575
bristol,other,driving,E02006890,E02003105,7,2376,339
bristol,other,driving,E02006890,E02003105,7,19373,2023
bristol,other,driving,E02006890,E02003105,7,7091,1000
bristol,bristol,driving,E02006890,E02006887,67,8696,1000
bristol,bristol,passenger,E02006890,E02006887,9,8696,1000
bristol,bristol,driving,E02006890,E02006887,67,7295,943
bristol,bristol,passenger,E02006890,E02006887,9,7295,943
bristol,bristol,driving,E02006890,E02006887,67,1448,210
bristol,bristol,passenger,E02006890,E02006887,9,1448,210
bristol,bristol,driving,E02006890,E02006889,29,5709,810
bristol,bristol,passenger,E02006890,E02006889,6,5709,810
bristol,bristol,driving,E02006890,E02006889,29,23434,2583
bristol,bristol,passenger,E02006890,E02006889,6,23434,2583
bristol,other,driving,E02006890,E02003115,5,4702,745
bristol,other,passenger,E02006890,E02003115,1,4702,745
bristol,other,driving,E02006890,E02003115,5,23228,2627
bristol,other,passenger,E02006890,E02003115,1,23228,2627
bristol,other,driving,E02006889,E02002985,3,2101,456
bristol,other,driving,E02006889,E02002985,3,26749,2665
bristol,other,driving,E02006889,E02002985,3,255469,9899
bristol,other,driving,E02006889,E02002985,3,31378,2762
bristol,other,driving,E02006890,E02003114,4,8876,1118
bristol,other,driving,E02006890,E02003114,4,25517,2506
bristol,other,taxi,E02006889,E02003107,1,0,0
bristol,other,driving,E02006889,E02003107,34,0,0
bristol,other,passenger,E02006889,E02003107,2,0,0
bristol,other,driving,E02006890,E02003108,24,0,0
bristol,other,passenger,E02006890,E02003108,7,0,0
bristol,other,driving,E02006890,E02003108,24,35465,2466
bristol,other,passenger,E02006890,E02003108,7,35465,2466
bristol,other,driving,E02006890,E02003066,1,4075,671
bristol,other,driving,E02006890,E02003066,1,35401,2250
bristol,other,driving,E02006890,E02003066,1,22393,2381
bristol,other,driving,E02006890,E02003110,9,3409,486
bristol,other,passenger,E02006890,E02003110,1,3409,486
bristol,bristol,driving,E02006889,E02006889,28,4723,671
bristol,bristol,passenger,E02006889,E02006889,7,4723,671
bristol,bristol,taxi,E02006889,E02006888,1,2580,506
bristol,bristol,driving,E02006889,E02006888,18,2580,506
bristol,bristol,passenger,E02006889,E02006888,1,2580,506
bristol,bristol,taxi,E02006889,E02006888,1,257619,10121
bristol,bristol,driving,E02006889,E02006888,18,257619,10121
bristol,bristol,passenger,E02006889,E02006888,1,257619,10121
bristol,bristol,taxi,E02006889,E02006888,1,31044,2775
bristol,bristol,driving,E02006889,E02006888,18,31044,2775
bristol,bristol,passenger,E02006889,E02006888,1,31044,2775
bristol,other,driving,E02006890,E02003106,62,7663,997
bristol,other,passenger,E02006890,E02003106,8,7663,997
bristol,other,driving,E02006890,E02003106,62,5115,674
bristol,other,passenger,E02006890,E02003106,8,5115,674
bristol,other,driving,E02006890,E02003106,62,43679,2639
bristol,other,passenger,E02006890,E02003106,8,43679,2639
bristol,other,driving,E02006890,E02003097,3,32812,2157
bristol,bristol,driving,E02006889,E02006887,45,6579,1166
bristol,bristol,passenger,E02006889,E02006887,7,6579,1166
bristol,bristol,driving,E02006889,E02003032,5,4687,803
bristol,bristol,passenger,E02006889,E02003032,1,4687,803
bristol,bristol,driving,E02006887,E02003053,1,5692,799
bristol,other,driving,E02006888,E02003106,27,0,0
bristol,other,passenger,E02006888,E02003106,2,0,0
bristol,other,driving,E02006889,E02003108,13,1705,331
bristol,other,passenger,E02006889,E02003108,3,1705,331
bristol,other,driving,E02006889,E02003108,13,16248,1897
bristol,other,passenger,E02006889,E02003108,3,16248,1897
bristol,other,driving,E02006889,E02004662,1,2579,398
bristol,other,taxi,E02006889,E02003115,1,3716,606
bristol,other,driving,E02006889,E02003115,6,3716,606
bristol,other,passenger,E02006889,E02003115,1,3716,606
bristol,other,taxi,E02006889,E02003115,1,20604,2182
bristol,other,driving,E02006889,E02003115,6,20604,2182
bristol,other,passenger,E02006889,E02003115,1,20604,2182
bristol,other,driving,E02006888,E02004662,1,6333,810
bristol,bristol,taxi,E02006887,E02003045,1,4813,823
bristol,bristol,driving,E02006887,E02003045,2,4813,823
bristol,other,driving,E02006888,E02003110,7,4771,603
bristol,bristol,driving,E02006888,E02006889,23,3903,509
bristol,bristol,passenger,E02006888,E02006889,1,3903,509
bristol,other,driving,E02006888,E02003114,1,2420,348
bristol,other,driving,E02006888,E02003114,1,255442,10104
bristol,other,driving,E02006890,E02004665,3,5796,773
bristol,other,passenger,E02006890,E02004665,1,5796,773
bristol,other,driving,E02006890,E02004665,3,8069,1254
bristol,other,passenger,E02006890,E02004665,1,8069,1254
bristol,other,driving,E02006887,E02003107,21,1872,280
bristol,other,passenger,E02006887,E02003107,1,1872,280
bristol,other,driving,E02006888,E02003115,10,4404,571
bristol,other,driving,E02006890,E02003100,30,26869,2839
bristol,other,passenger,E02006890,E02003100,3,26869,2839
bristol,other,driving,E02006888,E02003105,2,5939,706
bristol,other,driving,E02006890,E02003094,26,15376,1822
bristol,other,passenger,E02006890,E02003094,3,15376,1822
bristol,other,passenger,E02006888,E02003101,1,4015,570
bristol,other,driving,E02006890,E02003098,20,25291,2209
bristol,other,passenger,E02006890,E02003098,1,25291,2209
bristol,other,driving,E02006888,E02002985,1,7243,983
bristol,bristol,driving,E02006888,E02003032,11,10967,1485
bristol,bristol,driving,E02006888,E02003053,4,6758,889
bristol,other,driving,E02006887,E02003105,1,0,0
bristol,other,driving,E02006888,E02003117,5,7345,998
bristol,other,driving,E02006889,E02003106,37,7182,971
bristol,other,passenger,E02006889,E02003106,1,7182,971
bristol,other,driving,E02006889,E02003106,37,3996,683
bristol,other,passenger,E02006889,E02003106,1,3996,683
bristol,other,driving,E02003064,E02003106,13,3551,516
bristol,other,passenger,E02003064,E02003106,1,3551,516
bristol,bristol,taxi,E02006888,E02006887,1,24807,1623
bristol,bristol,driving,E02006888,E02006887,29,24807,1623
bristol,bristol,passenger,E02006888,E02006887,9,24807,1623
bristol,other,driving,E02006889,E02003110,5,2423,347
bristol,other,passenger,E02006889,E02003110,2,2423,347
bristol,bristol,driving,E02006887,E02006888,9,4402,714
bristol,bristol,taxi,E02006888,E02006888,2,9225,1254
bristol,bristol,driving,E02006888,E02006888,21,9225,1254
bristol,bristol,passenger,E02006888,E02006888,1,9225,1254
bristol,other,driving,E02006888,E02003066,1,8040,1159
bristol,other,driving,E02006887,E02003114,4,6500,779
bristol,other,driving,E02006887,E02004662,1,3031,445
bristol,bristol,driving,E02006887,E02003032,3,6509,1012
bristol,other,driving,E02003064,E02003115,3,3042,450
bristol,other,driving,E02006887,E02002985,1,3923,664
bristol,other,taxi,E02006887,E02003108,2,2386,355
bristol,other,driving,E02006887,E02003108,11,2386,355
bristol,other,driving,E02006888,E02003108,15,8325,1060
bristol,other,passenger,E02006888,E02003108,2,8325,1060
bristol,other,driving,E02006887,E02003066,1,5949,964
bristol,other,driving,E02006887,E02004665,1,7397,938
bristol,other,driving,E02003064,E02003108,13,4211,570
bristol,other,driving,E02006889,E02003114,4,7628,1027
bristol,other,driving,E02006889,E02003114,4,258152,9896
bristol,other,driving,E02003064,E02003107,12,3697,495
bristol,other,passenger,E02003064,E02003107,2,3697,495
bristol,other,driving,E02006887,E02003110,9,2420,321
bristol,other,passenger,E02006887,E02003110,1,2420,321
bristol,other,driving,E02006887,E02003110,9,0,0
