zone_residence,zone_workplace,mode,residence,workplace,number,distance,time
bristol,bristol,bus,E02003045,E02003043,30,1239.2897791996754,225.325414399941
bristol,bristol,bus,E02003045,E02003057,8,3810.511753703722,692.8203188552222
bristol,other,bus,E02003045,E02003100,11,11312.858861315948,2056.8834293301725
bristol,other,bus,E02003045,E02003106,10,9773.611036421422,1777.0201884402586
bristol,bristol,bus,E02003045,E02006887,14,2818.9238241717885,512.5316043948707
bristol,bristol,bus,E02003046,E02003034,13,3812.9799445663793,693.2690808302508
bristol,bristol,bus,E02003046,E02003036,43,4412.965240136108,802.3573163883833
bristol,bristol,bus,E02003046,E02003037,6,5799.1548714498,1054.3917948090545
bristol,bristol,bus,E02003046,E02003041,9,6076.13355043167,1104.7515546239401
bristol,bristol,bus,E02003046,E02003043,172,4414.296364714901,802.5993390390729
bristol,bristol,bus,E02003046,E02003046,9,0.0,0.0
bristol,bristol,bus,E02003046,E02003049,9,1159.28887815151,210.7797960275473
bristol,bristol,bus,E02003046,E02003054,11,1796.509370903379,326.638067436978
bristol,bristol,bus,E02003046,E02003056,5,4666.715689259195,848.49376168349
bristol,other,bus,E02003046,E02003100,7,11874.22022989754,2158.949132708644
bristol,bristol,bus,E02003046,E02006887,79,2949.3611718396473,536.2474857890268
bristol,bristol,bus,E02003047,E02003024,6,8912.234382561692,1620.4062513748531
bristol,bristol,bus,E02003047,E02003027,5,5249.9416058688075,954.5348374306923
bristol,bristol,bus,E02003047,E02003034,6,3781.465381102189,687.539160200398
bristol,bristol,bus,E02003047,E02003036,17,3071.016713455065,558.3666751736482
bristol,bristol,bus,E02003047,E02003043,61,1664.4080194056876,302.6196398919432
bristol,bristol,bus,E02003047,E02003047,7,0.0,0.0
bristol,bristol,bus,E02003047,E02003050,5,939.4022504496695,170.80040917266717
bristol,bristol,bus,E02003047,E02003054,8,4839.63624851191,879.9338633658018
bristol,bristol,bus,E02003047,E02003064,7,5182.600686462274,942.2910339022317
bristol,other,bus,E02003047,E02003077,8,11315.372747207452,2057.340499492264
bristol,other,bus,E02003047,E02003100,5,12348.385952054583,2245.1610821917425
bristol,other,bus,E02003047,E02003106,12,10431.291894923359,1896.5985263497016
bristol,other,bus,E02003047,E02003115,5,9439.441546873039,1716.2620994314616
bristol,bristol,bus,E02003047,E02006887,19,2835.4088946767806,515.5288899412328
bristol,other,bus,E02003048,E02000001,5,207231.66100491874,37678.48381907614
bristol,bristol,bus,E02003048,E02003019,6,10811.66669807168,1965.7575814675781
bristol,bristol,bus,E02003048,E02003028,7,5474.250039675399,995.3181890318908
bristol,bristol,bus,E02003048,E02003033,6,4154.9435016227635,755.4442730223207
bristol,bristol,bus,E02003048,E02003034,7,3351.982895320811,609.4514355128748
bristol,bristol,bus,E02003048,E02003036,22,3337.9313039963877,606.8966007266159
bristol,bristol,bus,E02003048,E02003037,10,4149.0109785026,754.3656324550182
bristol,bristol,bus,E02003048,E02003043,86,2563.1069319881763,466.01944217966843
bristol,bristol,bus,E02003048,E02003049,5,2928.696896327121,532.4903447867492
bristol,bristol,bus,E02003048,E02003050,5,2077.609502792414,377.74718232589345
bristol,bristol,bus,E02003048,E02003054,6,2310.0988755708095,420.0179773765108
bristol,bristol,bus,E02003048,E02003057,12,4035.4242704094067,733.7135037108012
bristol,bristol,bus,E02003048,E02003058,6,2983.7647437603036,542.5026806836916
bristol,other,bus,E02003048,E02003077,15,12978.962411948483,2359.811347626997
bristol,other,bus,E02003048,E02003106,5,9486.997025416835,1724.908550075788
bristol,bristol,bus,E02003048,E02006887,29,1927.990342416834,350.5436986212425
bristol,other,bus,E02003049,E02002991,5,16632.9832713694,3024.1787766126185
bristol,bristol,bus,E02003049,E02003034,12,4899.494196932885,890.81712671507
bristol,bristol,bus,E02003049,E02003036,28,5411.13913189241,983.8434785258927
bristol,bristol,bus,E02003049,E02003037,6,6684.807985431499,1215.419633714818
bristol,bristol,bus,E02003049,E02003041,14,6826.406088361405,1241.1647433384371
bristol,bristol,bus,E02003049,E02003043,157,5201.15328970029,945.6642344909618
bristol,bristol,bus,E02003049,E02003046,8,1159.28887815151,210.7797960275473
bristol,bristol,bus,E02003049,E02003049,7,0.0,0.0
bristol,other,bus,E02003049,E02003094,9,16701.984179565192,3036.7243962845805
bristol,bristol,bus,E02003049,E02006887,73,3881.286427202065,705.6884413094664
bristol,bristol,bus,E02003049,E02006889,5,3170.6377171583617,576.4795849378839
bristol,bristol,bus,E02003050,E02003015,6,7641.560301730255,1389.3746003145918
bristol,bristol,bus,E02003050,E02003024,5,8966.158293080596,1630.2105987419266
bristol,bristol,bus,E02003050,E02003025,5,6792.2038516726525,1234.946154849573
bristol,bristol,bus,E02003050,E02003033,5,3941.6989877813617,716.6725432329748
bristol,bristol,bus,E02003050,E02003034,7,4152.795311069136,755.0536929216611
bristol,bristol,bus,E02003050,E02003036,33,3613.585330093665,657.0155145624846
bristol,bristol,bus,E02003050,E02003037,6,3530.766520243954,641.9575491352643
bristol,bristol,bus,E02003050,E02003041,8,2910.4679993618906,529.1759998839801
bristol,bristol,bus,E02003050,E02003043,101,2249.7655977911536,409.0482905074825
bristol,bristol,bus,E02003050,E02003046,5,4626.421921518203,841.1676220942187
bristol,bristol,bus,E02003050,E02003050,9,0.0,0.0
bristol,bristol,bus,E02003050,E02003054,5,4134.252628449399,751.6822960817088
bristol,bristol,bus,E02003050,E02003056,6,1927.359533169788,350.42900603087054
bristol,bristol,bus,E02003050,E02003057,7,2258.501653166549,410.63666421209984
bristol,bristol,bus,E02003050,E02003058,6,3581.792079544102,651.2349235534731
bristol,bristol,bus,E02003050,E02003064,13,4354.745595858686,791.7719265197611
bristol,other,bus,E02003050,E02003077,52,11156.999337589981,2028.5453341072694
bristol,other,bus,E02003050,E02003094,12,15578.034129738606,2832.3698417706555
bristol,other,bus,E02003050,E02003098,9,13952.80176138478,2536.8730475245056
bristol,other,bus,E02003050,E02003100,11,12984.6534170726,2360.8460758313818
bristol,other,bus,E02003050,E02003106,12,10770.360408112332,1958.2473469295148
bristol,other,bus,E02003050,E02003107,5,9733.012016331108,1769.6385484238378
bristol,other,bus,E02003050,E02003108,6,14159.077005368015,2574.377637339639
bristol,bristol,bus,E02003050,E02006887,36,2957.630470513577,537.7509946388323
bristol,bristol,bus,E02003050,E02006889,5,3968.5343596537527,721.5517017552278
bristol,bristol,bus,E02003051,E02003034,11,3965.138886335035,720.9343429700064
bristol,bristol,bus,E02003051,E02003036,16,3623.502646743165,658.8186630442118
bristol,bristol,bus,E02003051,E02003037,7,3911.6663249514545,711.2120590820826
bristol,bristol,bus,E02003051,E02003041,5,3485.064158980567,633.6480289055576
bristol,bristol,bus,E02003051,E02003043,75,2421.8161803743005,440.3302146135092
bristol,bristol,bus,E02003051,E02003050,13,864.268304344051,157.13969169891837
bristol,bristol,bus,E02003051,E02003057,9,2779.1132376858027,505.2933159428732
bristol,bristol,bus,E02003051,E02003059,5,3124.8937349915523,568.1624972711913
bristol,other,bus,E02003051,E02003077,12,11736.599662029346,2133.927211278063
bristol,bristol,bus,E02003051,E02006887,13,2616.617168289175,475.7485760525773
bristol,bristol,bus,E02003052,E02003034,11,4681.575263386373,851.195502433886
bristol,bristol,bus,E02003052,E02003036,23,3996.222521216589,726.5859129484708
bristol,bristol,bus,E02003052,E02003041,6,2689.6895954804218,489.03447190553123
bristol,bristol,bus,E02003052,E02003043,94,2588.5008817818302,470.6365239603328
bristol,bristol,bus,E02003052,E02003050,11,901.1243364386248,163.84078844338634
bristol,bristol,bus,E02003052,E02003064,7,4424.9282914607165,804.5324166292212
bristol,other,bus,E02003052,E02003106,6,11334.605828039716,2060.8374232799483
bristol,bristol,bus,E02003052,E02006887,40,3639.8905927405217,661.7982895891857
bristol,bristol,bus,E02003053,E02003024,8,7488.20435196638,1361.4917003575238
bristol,bristol,bus,E02003053,E02003028,10,6660.9890948527545,1211.0889263368645
bristol,bristol,bus,E02003053,E02003033,7,5370.070549340869,976.3764635165215
bristol,bristol,bus,E02003053,E02003034,12,4382.192993387989,796.7623624341799
bristol,bristol,bus,E02003053,E02003036,40,4506.450822756635,819.3546950466608
bristol,bristol,bus,E02003053,E02003037,8,5382.687562612245,978.6704659294991
bristol,bristol,bus,E02003053,E02003041,6,5249.10472296099,954.3826769019983
bristol,bristol,bus,E02003053,E02003043,133,3796.5566094962783,690.2830199084142
bristol,bristol,bus,E02003053,E02003054,5,1211.986626282858,220.36120477870145
bristol,bristol,bus,E02003053,E02003056,5,2443.0457082857224,444.1901287792223
bristol,other,bus,E02003053,E02003072,5,16761.69907348866,3047.581649725211
bristol,other,bus,E02003053,E02003077,8,13152.05573737719,2391.282861341307
bristol,other,bus,E02003053,E02003094,5,16536.921797098035,3006.7130540178246
bristol,other,bus,E02003053,E02003106,8,10067.329702447589,1830.4235822631979
bristol,bristol,bus,E02003053,E02006887,53,3006.9829018514642,546.7241639729936
bristol,other,bus,E02003054,E02002991,8,17139.49861058058,3116.2724746510144
bristol,bristol,bus,E02003054,E02003034,15,4982.758990187375,905.9561800340682
bristol,bristol,bus,E02003054,E02003036,38,5305.278341443568,964.5960620806487
bristol,bristol,bus,E02003054,E02003037,5,6377.044646206149,1159.4626629465727
bristol,bristol,bus,E02003054,E02003043,181,4815.674568741794,875.5771943166899
bristol,bristol,bus,E02003054,E02003049,6,1090.6105062686306,198.2928193215692
bristol,bristol,bus,E02003054,E02003050,5,4134.252628449399,751.6822960817088
bristol,bristol,bus,E02003054,E02003054,10,0.0,0.0
bristol,other,bus,E02003054,E02003094,7,17044.09835027973,3098.926972778133
bristol,bristol,bus,E02003054,E02006887,63,3747.744221043354,681.4080401897007
bristol,bristol,bus,E02003054,E02006889,10,3379.1515094719252,614.3911835403501
bristol,other,bus,E02003055,E02003004,5,10448.646509806316,1899.7539108738756
bristol,bristol,bus,E02003055,E02003015,6,8840.05902622126,1607.2834593129564
bristol,bristol,bus,E02003055,E02003034,12,5044.197331281476,917.126787505723
bristol,bristol,bus,E02003055,E02003036,42,4915.475013817884,893.7227297850699
bristol,bristol,bus,E02003055,E02003041,6,5020.077750934425,912.7414092608046
bristol,bristol,bus,E02003055,E02003043,145,3871.2642787078576,703.8662324923378
bristol,bristol,bus,E02003055,E02003047,8,3141.7736985801953,571.2315815600355
bristol,bristol,bus,E02003055,E02003050,22,2240.7965300723304,407.4175509222419
bristol,bristol,bus,E02003055,E02003053,5,1321.6954513443352,240.30826388078822
bristol,bristol,bus,E02003055,E02003054,11,2333.9272521302587,424.35040947822887
bristol,bristol,bus,E02003055,E02003055,7,0.0,0.0
bristol,bristol,bus,E02003055,E02003056,5,1137.6968338837978,206.85396979705413
bristol,other,bus,E02003055,E02003077,8,11835.780137496358,2151.9600249993377
bristol,other,bus,E02003055,E02003094,6,17096.854430565963,3108.51898737563
bristol,bristol,bus,E02003055,E02006887,44,3618.2905278144035,657.8710050571643
bristol,bristol,bus,E02003055,E02006889,6,4026.4522275248637,732.0822231863389
bristol,bristol,bus,E02003056,E02003024,5,9713.583935808554,1766.1061701470098
bristol,bristol,bus,E02003056,E02003025,5,8128.0038114245635,1477.818874804466
bristol,bristol,bus,E02003056,E02003034,5,5596.681779300161,1017.578505327302
bristol,bristol,bus,E02003056,E02003036,28,5275.838877551064,959.2434322820117
bristol,bristol,bus,E02003056,E02003041,7,4834.456352795444,878.9920641446262
bristol,bristol,bus,E02003056,E02003043,140,4032.030064453306,733.0963753551465
bristol,bristol,bus,E02003056,E02003047,7,2855.2329994362153,519.1332726247664
bristol,bristol,bus,E02003056,E02003049,5,4504.1059903958485,818.9283618901543
bristol,bristol,bus,E02003056,E02003050,27,1927.359533169788,350.42900603087054
bristol,bristol,bus,E02003056,E02003053,7,2443.0457082857224,444.1901287792223
bristol,bristol,bus,E02003056,E02003054,7,3462.972329002386,629.6313325458883
bristol,bristol,bus,E02003056,E02003056,7,0.0,0.0
bristol,bristol,bus,E02003056,E02003059,8,1879.6802665416274,341.76004846211407
bristol,other,bus,E02003056,E02003072,6,14742.579424128557,2680.4689862051923
bristol,other,bus,E02003056,E02003094,5,17403.940014149626,3164.3527298453864
bristol,bristol,bus,E02003056,E02006887,43,4212.088680085622,765.8343054701131
bristol,bristol,bus,E02003057,E02003036,28,5765.225132101458,1048.2227512911743
bristol,bristol,bus,E02003057,E02003037,5,5299.893067414359,963.6169213480654
bristol,bristol,bus,E02003057,E02003043,90,4359.177034396821,792.5776426176038
bristol,bristol,bus,E02003057,E02003050,22,2258.501653166549,410.63666421209984
bristol,bristol,bus,E02003057,E02003057,7,0.0,0.0
bristol,bristol,bus,E02003057,E02003064,5,2995.3071317873732,544.6012966886133
bristol,other,bus,E02003057,E02003077,10,8957.88033714131,1628.7055158438745
bristol,bristol,bus,E02003057,E02006887,28,5214.934612241509,948.1699294984562
bristol,bristol,bus,E02003058,E02003034,13,6329.29587674129,1150.7810684984163
bristol,bristol,bus,E02003058,E02003036,44,6288.492231681595,1143.3622239421081
bristol,bristol,bus,E02003058,E02003041,5,6426.919313345815,1168.5307842446937
bristol,bristol,bus,E02003058,E02003043,145,5292.28047311934,962.2328132944255
bristol,bristol,bus,E02003058,E02003050,10,3581.792079544102,651.2349235534731
bristol,bristol,bus,E02003058,E02003053,13,2072.1883465098476,376.76151754724503
bristol,bristol,bus,E02003058,E02003058,8,0.0,0.0
bristol,other,bus,E02003058,E02003072,8,16561.48052849418,3011.1782779080327
bristol,bristol,bus,E02003058,E02006887,74,4909.80073963928,892.6910435707782
bristol,bristol,bus,E02003059,E02003036,13,6477.653654372121,1177.7552098858403
bristol,bristol,bus,E02003059,E02003043,71,5096.425228499256,926.6227688180466
bristol,bristol,bus,E02003059,E02003050,30,2866.416429809549,521.1666236017362
bristol,bristol,bus,E02003059,E02003052,5,2664.6330500687914,484.4787363761439
bristol,bristol,bus,E02003059,E02003064,7,1947.7725388108674,354.1404616019759
bristol,bristol,bus,E02003059,E02006887,32,5718.20752290117,1039.67409507294
bristol,bristol,bus,E02003060,E02003034,13,7305.364112626731,1328.2480204775875
bristol,bristol,bus,E02003060,E02003036,53,7493.854930575785,1362.5190782865063
bristol,bristol,bus,E02003060,E02003037,7,8324.519909080826,1513.5490743783319
bristol,bristol,bus,E02003060,E02003041,8,8068.904268352226,1467.0735033367682
bristol,bristol,bus,E02003060,E02003043,206,6738.021825211776,1225.094877311232
bristol,bristol,bus,E02003060,E02003046,5,4151.849812245404,754.8817840446189
bristol,bristol,bus,E02003060,E02003049,5,3125.7667012488287,568.3212184088779
bristol,bristol,bus,E02003060,E02003050,7,5356.972047825839,973.9949177865161
bristol,bristol,bus,E02003060,E02003053,17,2990.020308287525,543.6400560522773
bristol,bristol,bus,E02003060,E02003054,15,2423.206788270615,440.5830524128391
bristol,bristol,bus,E02003060,E02003058,8,1932.562739811807,351.3750436021467
bristol,bristol,bus,E02003060,E02003060,11,0.0,0.0
bristol,other,bus,E02003060,E02003072,6,18474.935248982947,3359.079136178718
bristol,other,bus,E02003060,E02003094,11,19429.67802811107,3532.668732383831
bristol,other,bus,E02003060,E02003106,7,12336.88750334959,2243.070455154471
bristol,bristol,bus,E02003060,E02006887,109,5975.3195083009805,1086.4217287819965
bristol,bristol,bus,E02003060,E02006889,8,5778.454434719224,1050.628079039859
bristol,bristol,bus,E02003061,E02003024,6,12963.917753813588,2357.075955238834
bristol,bristol,bus,E02003061,E02003036,32,7682.718519945471,1396.8579127173582
bristol,bristol,bus,E02003061,E02003043,77,6276.216704841501,1141.130309971182
bristol,bristol,bus,E02003061,E02003047,15,4626.536588821863,841.1884706948841
bristol,bristol,bus,E02003061,E02003050,35,4149.587080072854,754.4703781950644
bristol,bristol,bus,E02003061,E02003054,6,6802.1734691905185,1236.7588125800942
bristol,bristol,bus,E02003061,E02003058,8,4712.550826060937,856.8274229201703
bristol,bristol,bus,E02003061,E02003059,7,1516.1104913163579,275.6564529666105
bristol,bristol,bus,E02003061,E02003064,11,2489.2751943045614,452.59548987355663
bristol,bristol,bus,E02003061,E02006887,30,7088.507938737372,1288.8196252249766
bristol,bristol,bus,E02003062,E02003036,18,7615.407538074834,1384.6195523772424
bristol,bristol,bus,E02003062,E02003043,78,6247.225925697089,1135.8592592176526
bristol,bristol,bus,E02003062,E02003047,8,4700.695872773989,854.6719768679981
bristol,bristol,bus,E02003062,E02003050,31,4002.9989871331245,727.817997660568
bristol,bristol,bus,E02003062,E02003054,6,5845.713792903682,1062.8570532552149
bristol,bristol,bus,E02003062,E02003062,6,0.0,0.0
bristol,bristol,bus,E02003062,E02003064,5,1170.223002862209,212.76781870221978
bristol,other,bus,E02003062,E02003072,5,13594.959683149878,2471.810851481796
bristol,bristol,bus,E02003062,E02006887,25,6772.635544076332,1231.3882807411512
bristol,bristol,bus,E02003063,E02003034,8,8074.540823867856,1468.0983316123375
bristol,bristol,bus,E02003063,E02003036,44,7966.020044981789,1448.3672809057798
bristol,bristol,bus,E02003063,E02003043,105,6865.489755919775,1248.2708647126865
bristol,bristol,bus,E02003063,E02003050,5,4891.718302737034,889.4033277703697
bristol,bristol,bus,E02003063,E02003053,7,3854.989129574321,700.9071144680584
bristol,bristol,bus,E02003063,E02003056,8,2972.454462411452,540.4462658929913
bristol,other,bus,E02003063,E02003106,5,13899.705878695124,2527.2192506718407
bristol,bristol,bus,E02003063,E02006887,51,6649.1883570388345,1208.9433376434245
bristol,bristol,bus,E02003063,E02006889,9,6889.52910902694,1252.6416561867163
bristol,bristol,bus,E02003064,E02003036,22,7877.65973543433,1432.3017700789692
bristol,bristol,bus,E02003064,E02003041,5,7107.477479257027,1292.2686325921868
bristol,bristol,bus,E02003064,E02003043,79,6580.390331368311,1196.4346057033292
bristol,bristol,bus,E02003064,E02003047,13,5182.600686462274,942.2910339022317
bristol,bristol,bus,E02003064,E02003049,6,6341.730339118128,1153.0418798396595
bristol,bristol,bus,E02003064,E02003050,37,4354.745595858686,791.7719265197611
bristol,bristol,bus,E02003064,E02003052,6,4424.9282914607165,804.5324166292212
bristol,bristol,bus,E02003064,E02003053,7,4626.041723105603,841.0984951101095
bristol,bristol,bus,E02003064,E02003054,6,5256.396108253304,955.7083833187826
bristol,bristol,bus,E02003064,E02003056,9,2628.5511310760735,477.918387468377
bristol,bristol,bus,E02003064,E02003057,5,2995.3071317873732,544.6012966886133
bristol,bristol,bus,E02003064,E02003059,5,1947.7725388108674,354.1404616019759
bristol,bristol,bus,E02003064,E02003064,5,0.0,0.0
bristol,other,bus,E02003064,E02003100,6,17230.553386874377,3132.827888522614
bristol,bristol,bus,E02003064,E02006887,17,6836.922340059205,1243.0767891016737
bristol,bristol,bus,E02006887,E02003015,7,5232.714587984913,951.4026523608933
bristol,bristol,bus,E02006887,E02003024,6,6079.767766212989,1105.4123211296344
bristol,bristol,bus,E02006887,E02003027,5,3338.8960269822924,607.0720049058714
bristol,bristol,bus,E02006887,E02003031,5,2382.6880556412075,433.21601011658316
bristol,bristol,bus,E02006887,E02003036,10,1559.1925419947684,283.4895530899579
bristol,bristol,bus,E02006887,E02003037,13,2850.7142079629916,518.3116741750894
bristol,bristol,bus,E02006887,E02003041,6,3229.8278460049964,587.241426546363
bristol,bristol,bus,E02006887,E02003043,41,1589.6431368369701,289.0260248794491
bristol,bristol,bus,E02006887,E02003047,5,2835.4088946767806,515.5288899412328
bristol,bristol,bus,E02006887,E02003058,6,4909.80073963928,892.6910435707782
bristol,bristol,bus,E02006887,E02003059,5,5718.20752290117,1039.67409507294
bristol,other,bus,E02006887,E02003068,5,9231.591038760687,1678.4710979564886
bristol,other,bus,E02006887,E02003077,10,14083.891118014735,2560.707476002679
bristol,other,bus,E02006887,E02003094,7,13551.171996689653,2463.8494539435733
bristol,other,bus,E02006887,E02003100,15,10452.175769381785,1900.3955944330519
bristol,other,bus,E02006887,E02003106,23,7841.994827293627,1425.817241326114
bristol,other,bus,E02006887,E02003107,8,7020.612305439361,1276.4749646253383
bristol,other,bus,E02006887,E02003110,5,9740.274408149811,1770.9589832999657
bristol,bristol,bus,E02006887,E02006887,13,0.0,0.0
bristol,bristol,bus,E02006888,E02003015,8,4530.619524518265,823.7490044578664
bristol,bristol,bus,E02006888,E02003024,8,4385.161371784279,797.3020675971417
bristol,bristol,bus,E02006888,E02003025,6,2630.647799342858,478.2995998805196
bristol,bristol,bus,E02006888,E02003033,7,3344.2101885521242,608.0382161003862
bristol,bristol,bus,E02006888,E02003034,11,1408.808214084619,256.1469480153853
bristol,bristol,bus,E02006888,E02003036,25,2324.5253561979425,422.64097385417136
bristol,bristol,bus,E02006888,E02003043,60,3126.989609367548,568.5435653395542
bristol,other,bus,E02006888,E02003094,5,12894.923264438565,2344.5315026251938
bristol,other,bus,E02006888,E02003106,18,6303.784814590001,1146.1426935618183
bristol,other,bus,E02006888,E02003107,6,5839.3631915180495,1061.7023984578273
bristol,other,bus,E02006888,E02003108,6,9906.361826065322,1801.1566956482404
bristol,bristol,bus,E02006888,E02006887,13,1697.0087347021574,308.5470426731195
bristol,bristol,bus,E02006888,E02006888,7,0.0,0.0
bristol,bristol,bus,E02006888,E02006890,5,810.0627774507649,147.28414135468452
bristol,bristol,bus,E02006889,E02003015,5,5282.540916892963,960.4619848896295
bristol,bristol,bus,E02006889,E02003024,10,5000.344551558744,909.1535548288625
bristol,bristol,bus,E02006889,E02003025,6,3480.668606030216,632.8488374600392
bristol,bristol,bus,E02006889,E02003036,26,2423.7710030118496,440.6856369112454
bristol,bristol,bus,E02006889,E02003043,87,2820.589410028478,512.8344381869961
bristol,bristol,bus,E02006889,E02003050,6,3968.5343596537527,721.5517017552278
bristol,other,bus,E02006889,E02003077,6,15122.457097381071,2749.5376540692855
bristol,other,bus,E02006889,E02003094,12,13664.98760145546,2484.543200264629
bristol,other,bus,E02006889,E02003106,13,7129.154292876445,1296.209871432081
bristol,other,bus,E02006889,E02003107,5,6687.9043219032565,1215.9826039824102
bristol,other,bus,E02006889,E02003108,5,10308.885848623424,1874.3428815678953
bristol,bristol,bus,E02006889,E02006887,13,1236.2819554165242,224.77853734845894
bristol,bristol,bus,E02006889,E02006888,5,854.8556704554469,155.42830371917216
bristol,bristol,bus,E02006889,E02006889,12,0.0,0.0
bristol,bristol,bus,E02006890,E02003023,5,2820.851457771992,512.8820832312713
bristol,bristol,bus,E02006890,E02003024,13,3601.209490379246,654.7653618871356
bristol,bristol,bus,E02006890,E02003034,12,1914.7207599289657,348.13104725981196
bristol,bristol,bus,E02006890,E02003036,30,2897.055721428876,526.7374038961593
bristol,bristol,bus,E02006890,E02003037,5,4511.527824579522,820.2777862871858
bristol,bristol,bus,E02006890,E02003043,107,3866.634279245443,703.0244144082624
bristol,bristol,bus,E02006890,E02003046,5,3039.5811091414666,552.651110752994
bristol,bristol,bus,E02006890,E02003050,11,5437.769122582967,988.6852950150849
bristol,bristol,bus,E02006890,E02003057,6,7684.698515698333,1397.2179119451514
bristol,other,bus,E02006890,E02003092,7,21862.77059084899,3975.0491983361803
bristol,other,bus,E02006890,E02003094,7,12523.378920880456,2276.9779856146283
bristol,other,bus,E02006890,E02003106,19,5541.3823540466265,1007.5240643721139
bristol,other,bus,E02006890,E02003117,6,4619.424301683139,839.8953275787525
bristol,bristol,bus,E02006890,E02006887,33,2499.384738439844,454.4335888072444
bristol,bristol,bus,E02006890,E02006888,5,810.0627774507649,147.28414135468452
bristol,bristol,train,E02003012,E02006887,8,7974.203177016063,265.8067725672021
bristol,other,train,E02003016,E02002991,6,22817.746465285196,760.5915488428399
bristol,bristol,train,E02003016,E02003043,7,5971.280931330123,199.0426977110041
bristol,bristol,train,E02003016,E02006887,10,5433.926809127443,181.13089363758144
bristol,bristol,train,E02003018,E02003043,7,6327.20514386026,210.90683812867533
bristol,bristol,train,E02003019,E02003033,5,6999.858925269739,233.32863084232466
bristol,bristol,train,E02003019,E02003037,10,6717.8207142170995,223.92735714057
bristol,bristol,train,E02003019,E02003043,30,8266.46611029911,275.5488703433037
bristol,bristol,train,E02003019,E02006887,10,9524.481039957607,317.4827013319202
bristol,bristol,train,E02003020,E02006887,7,5795.376453537688,193.17921511792292
bristol,bristol,train,E02003026,E02003043,5,4335.49228817075,144.51640960569165
bristol,bristol,train,E02003026,E02006887,12,5365.348536892612,178.84495122975375
bristol,other,train,E02003027,E02002991,9,22538.305756696464,751.2768585565487
bristol,other,train,E02003027,E02002996,9,24026.695066367516,800.8898355455839
bristol,bristol,train,E02003027,E02003043,6,3599.4276753625495,119.98092251208499
bristol,other,train,E02003027,E02003226,6,68176.1655523513,2272.5388517450433
bristol,bristol,train,E02003027,E02006887,7,3338.8960269822924,111.29653423274308
bristol,bristol,train,E02003027,E02006888,5,2832.4992282809435,94.41664094269812
bristol,other,train,E02003027,W02000398,5,49078.60887214455,1635.953629071485
bristol,other,train,E02003028,E02000001,5,209493.33911923433,6983.111303974478
bristol,other,train,E02003028,E02002991,10,23835.459868571175,794.5153289523726
bristol,bristol,train,E02003028,E02006887,17,3711.2687214566463,123.70895738188821
bristol,bristol,train,E02003030,E02003043,6,5276.559030514053,175.8853010171351
bristol,other,train,E02003031,E02002991,22,22225.79000550269,740.8596668500898
bristol,bristol,train,E02003031,E02003019,7,7873.322275704579,262.44407585681927
bristol,bristol,train,E02003031,E02003037,7,2218.3401442483687,73.94467147494562
bristol,bristol,train,E02003031,E02003043,7,2508.1389465869875,83.60463155289958
bristol,bristol,train,E02003031,E02006887,13,2382.6880556412075,79.42293518804026
bristol,bristol,train,E02003031,E02006888,7,2371.8244279706814,79.06081426568939
bristol,other,train,E02003033,E02002991,12,22969.652926710474,765.6550975570158
bristol,other,train,E02003033,E02002993,6,22432.901191196917,747.7633730398973
bristol,other,train,E02003033,E02002996,5,24397.354262918598,813.2451420972866
bristol,bristol,train,E02003033,E02003043,5,1747.0557901990694,58.23519300663565
bristol,other,train,E02003033,E02003106,8,7795.330931648575,259.84436438828584
bristol,other,train,E02003033,E02003223,5,68329.86051773961,2277.662017257987
bristol,bristol,train,E02003033,E02006887,18,2555.8377456402504,85.19459152134168
bristol,other,train,E02003034,E02002991,14,21201.209458444868,706.7069819481623
bristol,other,train,E02003034,E02002993,12,20695.877096395943,689.8625698798647
bristol,other,train,E02003034,E02002996,9,22653.487499019557,755.1162499673186
bristol,bristol,train,E02003034,E02003043,7,2160.770198796127,72.02567329320422
bristol,bristol,train,E02003034,E02006887,7,1426.4087817240327,47.54695939080109
bristol,other,train,E02003036,E02002991,8,21910.672265429326,730.3557421809776
bristol,other,train,E02003036,E02002993,7,21378.678810634337,712.6226270211446
bristol,bristol,train,E02003036,E02003043,5,1408.0716296657577,46.93572098885859
bristol,other,train,E02003036,E02003106,5,7421.360833411109,247.37869444703696
bristol,bristol,train,E02003036,E02006887,14,1559.1925419947684,51.97308473315895
bristol,other,train,E02003037,E02002991,11,23298.983465420642,776.6327821806881
bristol,other,train,E02003037,E02002993,7,22736.280799964727,757.8760266654909
bristol,other,train,E02003037,E02002996,7,24704.178432052133,823.4726144017378
bristol,bristol,train,E02003037,E02006887,18,2850.7142079629916,95.02380693209972
bristol,bristol,train,E02003037,E02006888,5,3941.5159849125475,131.38386616375158
bristol,other,train,E02003040,E02002991,14,18703.903722469633,623.4634574156545
bristol,other,train,E02003040,E02002993,5,18217.56895676768,607.2522985589227
bristol,other,train,E02003040,E02002996,5,20169.453293637736,672.3151097879246
bristol,bristol,train,E02003040,E02003019,5,11350.966166498964,378.36553888329877
bristol,bristol,train,E02003040,E02003037,14,4955.69530472966,165.18984349098866
bristol,bristol,train,E02003040,E02003043,14,3911.1070912442983,130.37023637480993
bristol,other,train,E02003040,E02003106,9,6597.916219372778,219.93054064575927
bristol,other,train,E02003040,E02003223,5,64339.494282675616,2144.6498094225203
bristol,bristol,train,E02003040,E02006887,9,2330.451943980778,77.68173146602594
