zone,mode,residence,workplace,originIndex,destinationIndex
bristol,WALK,E02003024,E02003019,10,4
bristol,WALK,E02003024,E02003016,10,5
bristol,WALK,E02003024,E02003106,10,6
bristol,WALK,E02003024,E02003017,10,7
bristol,WALK,E02003024,E02003027,10,8
bristol,WALK,E02003024,E02003043,10,9
bristol,WALK,E02003024,E02003023,10,10
bristol,WALK,E02003024,E02003024,10,11
bristol,WALK,E02003024,E02003025,10,12
bristol,WALK,E02003024,E02003031,10,13
bristol,WALK,E02003024,E02003034,10,14
bristol,WALK,E02003024,E02003036,10,15
bristol,WALK,E02003024,E02006887,10,16
bristol,WALK,E02003024,E02003028,10,17
bristol,WALK,E02003024,E02003037,10,18
bristol,WALK,E02003024,E02003033,10,19
bristol,WALK,E02003024,E02003032,10,20
bristol,WALK,E02003024,E02003041,10,21
bristol,WALK,E02003024,E02003038,10,22
bristol,WALK,E02003024,E02003039,10,23
bristol,WALK,E02003024,E02003040,10,24
bristol,WALK,E02003024,E02006889,10,25
bristol,WALK,E02003024,E02003046,10,26
bristol,WALK,E02003024,E02003054,10,27
bristol,WALK,E02003024,E02003047,10,28
bristol,WALK,E02003024,E02003050,10,29
bristol,WALK,E02003024,E02003052,10,30
bristol,WALK,E02003024,E02003049,10,31
bristol,WALK,E02003024,E02003053,10,32
bristol,WALK,E02003024,E02003056,10,33
bristol,WALK,E02003024,E02003057,10,34
bristol,WALK,E02003024,E02003058,10,35
bristol,WALK,E02003024,E02003059,10,36
bristol,WALK,E02003024,E02003060,10,37
bristol,WALK,E02003024,E02003062,10,38
bristol,WALK,E02003024,E02003063,10,39
bristol,WALK,E02003024,E02003064,10,40
bristol,WALK,E02003024,E02006888,10,41
bristol,WALK,E02003024,E02006890,10,42
bristol,WALK,E02003025,E02003012,11,0
bristol,WALK,E02003025,E02003013,11,1
bristol,WALK,E02003025,E02003015,11,2
bristol,WALK,E02003025,E02003014,11,3
bristol,WALK,E02003025,E02003019,11,4
bristol,WALK,E02003025,E02003016,11,5
bristol,WALK,E02003025,E02003106,11,6
bristol,WALK,E02003025,E02003017,11,7
bristol,WALK,E02003025,E02003027,11,8
bristol,WALK,E02003025,E02003043,11,9
bristol,WALK,E02003025,E02003023,11,10
bristol,WALK,E02003025,E02003024,11,11
bristol,WALK,E02003025,E02003025,11,12
bristol,WALK,E02003025,E02003031,11,13
bristol,WALK,E02003025,E02003034,11,14
bristol,WALK,E02003025,E02003036,11,15
bristol,WALK,E02003025,E02006887,11,16
bristol,WALK,E02003025,E02003028,11,17
bristol,WALK,E02003025,E02003037,11,18
bristol,WALK,E02003025,E02003033,11,19
bristol,WALK,E02003025,E02003032,11,20
bristol,WALK,E02003025,E02003041,11,21
bristol,WALK,E02003025,E02003038,11,22
bristol,WALK,E02003025,E02003039,11,23
bristol,WALK,E02003025,E02003040,11,24
bristol,WALK,E02003025,E02006889,11,25
bristol,WALK,E02003025,E02003046,11,26
bristol,WALK,E02003025,E02003054,11,27
bristol,WALK,E02003025,E02003047,11,28
bristol,WALK,E02003025,E02003050,11,29
bristol,WALK,E02003025,E02003052,11,30
bristol,WALK,E02003025,E02003049,11,31
bristol,WALK,E02003025,E02003053,11,32
bristol,WALK,E02003025,E02003056,11,33
bristol,WALK,E02003025,E02003057,11,34
bristol,WALK,E02003025,E02003058,11,35
bristol,WALK,E02003025,E02003059,11,36
bristol,WALK,E02003025,E02003060,11,37
bristol,WALK,E02003025,E02003062,11,38
bristol,WALK,E02003025,E02003063,11,39
bristol,WALK,E02003025,E02003064,11,40
bristol,WALK,E02003025,E02006888,11,41
bristol,WALK,E02003025,E02006890,11,42
bristol,WALK,E02003026,E02003012,12,0
bristol,WALK,E02003026,E02003013,12,1
bristol,WALK,E02003026,E02003015,12,2
bristol,WALK,E02003026,E02003014,12,3
bristol,WALK,E02003026,E02003019,12,4
bristol,WALK,E02003026,E02003016,12,5
bristol,WALK,E02003026,E02003106,12,6
bristol,WALK,E02003026,E02003017,12,7
bristol,WALK,E02003026,E02003027,12,8
bristol,WALK,E02003026,E02003043,12,9
bristol,WALK,E02003026,E02003023,12,10
bristol,WALK,E02003026,E02003024,12,11
bristol,WALK,E02003026,E02003025,12,12
bristol,WALK,E02003026,E02003031,12,13
bristol,WALK,E02003026,E02003034,12,14
bristol,WALK,E02003026,E02003036,12,15
bristol,WALK,E02003026,E02006887,12,16
bristol,WALK,E02003026,E02003028,12,17
bristol,WALK,E02003026,E02003037,12,18
bristol,WALK,E02003026,E02003033,12,19
bristol,WALK,E02003026,E02003032,12,20
bristol,WALK,E02003026,E02003041,12,21
bristol,WALK,E02003026,E02003038,12,22
bristol,WALK,E02003026,E02003039,12,23
bristol,WALK,E02003026,E02003040,12,24
bristol,WALK,E02003026,E02006889,12,25
bristol,WALK,E02003026,E02003046,12,26
bristol,WALK,E02003026,E02003054,12,27
bristol,WALK,E02003026,E02003047,12,28
bristol,WALK,E02003026,E02003050,12,29
bristol,WALK,E02003026,E02003052,12,30
bristol,WALK,E02003026,E02003049,12,31
bristol,WALK,E02003026,E02003053,12,32
bristol,WALK,E02003026,E02003056,12,33
bristol,WALK,E02003026,E02003057,12,34
bristol,WALK,E02003026,E02003058,12,35
bristol,WALK,E02003026,E02003059,12,36
bristol,WALK,E02003026,E02003060,12,37
bristol,WALK,E02003026,E02003062,12,38
bristol,WALK,E02003026,E02003063,12,39
bristol,WALK,E02003026,E02003064,12,40
bristol,WALK,E02003026,E02006888,12,41
bristol,WALK,E02003026,E02006890,12,42
bristol,WALK,E02003027,E02003012,13,0
bristol,WALK,E02003027,E02003013,13,1
bristol,WALK,E02003027,E02003015,13,2
bristol,WALK,E02003027,E02003014,13,3
bristol,WALK,E02003027,E02003019,13,4
bristol,WALK,E02003027,E02003016,13,5
bristol,WALK,E02003027,E02003106,13,6
bristol,WALK,E02003027,E02003017,13,7
bristol,WALK,E02003027,E02003027,13,8
bristol,WALK,E02003027,E02003043,13,9
bristol,WALK,E02003027,E02003023,13,10
bristol,WALK,E02003027,E02003024,13,11
bristol,WALK,E02003027,E02003025,13,12
bristol,WALK,E02003027,E02003031,13,13
bristol,WALK,E02003027,E02003034,13,14
bristol,WALK,E02003027,E02003036,13,15
bristol,WALK,E02003027,E02006887,13,16
bristol,WALK,E02003027,E02003028,13,17
bristol,WALK,E02003027,E02003037,13,18
bristol,WALK,E02003027,E02003033,13,19
bristol,WALK,E02003027,E02003032,13,20
bristol,WALK,E02003027,E02003041,13,21
bristol,WALK,E02003027,E02003038,13,22
bristol,WALK,E02003027,E02003039,13,23
bristol,WALK,E02003027,E02003040,13,24
bristol,WALK,E02003027,E02006889,13,25
bristol,WALK,E02003027,E02003046,13,26
bristol,WALK,E02003027,E02003054,13,27
bristol,WALK,E02003027,E02003047,13,28
bristol,WALK,E02003027,E02003050,13,29
bristol,WALK,E02003027,E02003052,13,30
bristol,WALK,E02003027,E02003049,13,31
bristol,WALK,E02003027,E02003053,13,32
bristol,WALK,E02003027,E02003056,13,33
bristol,WALK,E02003027,E02003057,13,34
bristol,WALK,E02003027,E02003058,13,35
bristol,WALK,E02003027,E02003059,13,36
bristol,WALK,E02003027,E02003060,13,37
bristol,WALK,E02003027,E02003062,13,38
bristol,WALK,E02003027,E02003063,13,39
bristol,WALK,E02003027,E02003064,13,40
bristol,WALK,E02003027,E02006888,13,41
bristol,WALK,E02003027,E02006890,13,42
bristol,WALK,E02003028,E02003012,14,0
bristol,WALK,E02003028,E02003013,14,1
bristol,WALK,E02003028,E02003015,14,2
bristol,WALK,E02003028,E02003014,14,3
bristol,WALK,E02003028,E02003019,14,4
bristol,WALK,E02003028,E02003016,14,5
bristol,WALK,E02003028,E02003106,14,6
bristol,WALK,E02003028,E02003017,14,7
bristol,WALK,E02003028,E02003027,14,8
bristol,WALK,E02003028,E02003043,14,9
bristol,WALK,E02003028,E02003023,14,10
bristol,WALK,E02003028,E02003024,14,11
bristol,WALK,E02003028,E02003025,14,12
bristol,WALK,E02003028,E02003031,14,13
bristol,WALK,E02003028,E02003034,14,14
bristol,WALK,E02003028,E02003036,14,15
bristol,WALK,E02003028,E02006887,14,16
bristol,WALK,E02003028,E02003028,14,17
bristol,WALK,E02003028,E02003037,14,18
bristol,WALK,E02003028,E02003033,14,19
bristol,WALK,E02003028,E02003032,14,20
bristol,WALK,E02003028,E02003041,14,21
bristol,WALK,E02003028,E02003038,14,22
bristol,WALK,E02003028,E02003039,14,23
bristol,WALK,E02003028,E02003040,14,24
bristol,WALK,E02003028,E02006889,14,25
bristol,WALK,E02003028,E02003046,14,26
bristol,WALK,E02003028,E02003054,14,27
bristol,WALK,E02003028,E02003047,14,28
bristol,WALK,E02003028,E02003050,14,29
bristol,WALK,E02003028,E02003052,14,30
bristol,WALK,E02003028,E02003049,14,31
bristol,WALK,E02003028,E02003053,14,32
bristol,WALK,E02003028,E02003056,14,33
bristol,WALK,E02003028,E02003057,14,34
bristol,WALK,E02003028,E02003058,14,35
bristol,WALK,E02003028,E02003059,14,36
bristol,WALK,E02003028,E02003060,14,37
bristol,WALK,E02003028,E02003062,14,38
bristol,WALK,E02003028,E02003063,14,39
bristol,WALK,E02003028,E02003064,14,40
bristol,WALK,E02003028,E02006888,14,41
bristol,WALK,E02003028,E02006890,14,42
bristol,WALK,E02003029,E02003012,15,0
bristol,WALK,E02003029,E02003013,15,1
bristol,WALK,E02003029,E02003015,15,2
bristol,WALK,E02003029,E02003014,15,3
bristol,WALK,E02003029,E02003019,15,4
bristol,WALK,E02003029,E02003016,15,5
bristol,WALK,E02003029,E02003106,15,6
bristol,WALK,E02003029,E02003017,15,7
bristol,WALK,E02003029,E02003027,15,8
bristol,WALK,E02003029,E02003043,15,9
bristol,WALK,E02003029,E02003023,15,10
bristol,WALK,E02003029,E02003024,15,11
bristol,WALK,E02003029,E02003025,15,12
bristol,WALK,E02003029,E02003031,15,13
bristol,WALK,E02003029,E02003034,15,14
bristol,WALK,E02003029,E02003036,15,15
bristol,WALK,E02003029,E02006887,15,16
bristol,WALK,E02003029,E02003028,15,17
bristol,WALK,E02003029,E02003037,15,18
bristol,WALK,E02003029,E02003033,15,19
bristol,WALK,E02003029,E02003032,15,20
bristol,WALK,E02003029,E02003041,15,21
bristol,WALK,E02003029,E02003038,15,22
bristol,WALK,E02003029,E02003039,15,23
bristol,WALK,E02003029,E02003040,15,24
bristol,WALK,E02003029,E02006889,15,25
bristol,WALK,E02003029,E02003046,15,26
bristol,WALK,E02003029,E02003054,15,27
bristol,WALK,E02003029,E02003047,15,28
bristol,WALK,E02003029,E02003050,15,29
bristol,WALK,E02003029,E02003052,15,30
bristol,WALK,E02003029,E02003049,15,31
bristol,WALK,E02003029,E02003053,15,32
bristol,WALK,E02003029,E02003056,15,33
bristol,WALK,E02003029,E02003057,15,34
bristol,WALK,E02003029,E02003058,15,35
bristol,WALK,E02003029,E02003059,15,36
bristol,WALK,E02003029,E02003060,15,37
bristol,WALK,E02003029,E02003062,15,38
bristol,WALK,E02003029,E02003063,15,39
bristol,WALK,E02003029,E02003064,15,40
bristol,WALK,E02003029,E02006888,15,41
bristol,WALK,E02003029,E02006890,15,42
bristol,WALK,E02003031,E02003012,16,0
bristol,WALK,E02003031,E02003013,16,1
bristol,WALK,E02003031,E02003015,16,2
bristol,WALK,E02003031,E02003014,16,3
bristol,WALK,E02003031,E02003019,16,4
bristol,WALK,E02003031,E02003016,16,5
bristol,WALK,E02003031,E02003106,16,6
bristol,WALK,E02003031,E02003017,16,7
bristol,WALK,E02003031,E02003027,16,8
bristol,WALK,E02003031,E02003043,16,9
bristol,WALK,E02003031,E02003023,16,10
bristol,WALK,E02003031,E02003024,16,11
bristol,WALK,E02003031,E02003025,16,12
bristol,WALK,E02003031,E02003031,16,13
bristol,WALK,E02003031,E02003034,16,14
bristol,WALK,E02003031,E02003036,16,15
bristol,WALK,E02003031,E02006887,16,16
bristol,WALK,E02003031,E02003028,16,17
bristol,WALK,E02003031,E02003037,16,18
bristol,WALK,E02003031,E02003033,16,19
bristol,WALK,E02003031,E02003032,16,20
bristol,WALK,E02003031,E02003041,16,21
bristol,WALK,E02003031,E02003038,16,22
bristol,WALK,E02003031,E02003039,16,23
bristol,WALK,E02003031,E02003040,16,24
bristol,WALK,E02003031,E02006889,16,25
bristol,WALK,E02003031,E02003046,16,26
bristol,WALK,E02003031,E02003054,16,27
bristol,WALK,E02003031,E02003047,16,28
bristol,WALK,E02003031,E02003050,16,29
bristol,WALK,E02003031,E02003052,16,30
bristol,WALK,E02003031,E02003049,16,31
bristol,WALK,E02003031,E02003053,16,32
bristol,WALK,E02003031,E02003056,16,33
bristol,WALK,E02003031,E02003057,16,34
bristol,WALK,E02003031,E02003058,16,35
bristol,WALK,E02003031,E02003059,16,36
bristol,WALK,E02003031,E02003060,16,37
bristol,WALK,E02003031,E02003062,16,38
bristol,WALK,E02003031,E02003063,16,39
bristol,WALK,E02003031,E02003064,16,40
bristol,WALK,E02003031,E02006888,16,41
bristol,WALK,E02003031,E02006890,16,42
bristol,WALK,E02003032,E02003012,17,0
bristol,WALK,E02003032,E02003013,17,1
bristol,WALK,E02003032,E02003015,17,2
bristol,WALK,E02003032,E02003014,17,3
bristol,WALK,E02003032,E02003019,17,4
bristol,WALK,E02003032,E02003016,17,5
bristol,WALK,E02003032,E02003106,17,6
bristol,WALK,E02003032,E02003017,17,7
bristol,WALK,E02003032,E02003027,17,8
bristol,WALK,E02003032,E02003043,17,9
bristol,WALK,E02003032,E02003023,17,10
bristol,WALK,E02003032,E02003024,17,11
bristol,WALK,E02003032,E02003025,17,12
bristol,WALK,E02003032,E02003031,17,13
bristol,WALK,E02003032,E02003034,17,14
bristol,WALK,E02003032,E02003036,17,15
bristol,WALK,E02003032,E02006887,17,16
bristol,WALK,E02003032,E02003028,17,17
bristol,WALK,E02003032,E02003037,17,18
bristol,WALK,E02003032,E02003033,17,19
bristol,WALK,E02003032,E02003032,17,20
bristol,WALK,E02003032,E02003041,17,21
bristol,WALK,E02003032,E02003038,17,22
bristol,WALK,E02003032,E02003039,17,23
bristol,WALK,E02003032,E02003040,17,24
bristol,WALK,E02003032,E02006889,17,25
bristol,WALK,E02003032,E02003046,17,26
bristol,WALK,E02003032,E02003054,17,27
bristol,WALK,E02003032,E02003047,17,28
bristol,WALK,E02003032,E02003050,17,29
bristol,WALK,E02003032,E02003052,17,30
bristol,WALK,E02003032,E02003049,17,31
bristol,WALK,E02003032,E02003053,17,32
bristol,WALK,E02003032,E02003056,17,33
bristol,WALK,E02003032,E02003057,17,34
bristol,WALK,E02003032,E02003058,17,35
bristol,WALK,E02003032,E02003059,17,36
bristol,WALK,E02003032,E02003060,17,37
bristol,WALK,E02003032,E02003062,17,38
bristol,WALK,E02003032,E02003063,17,39
bristol,WALK,E02003032,E02003064,17,40
bristol,WALK,E02003032,E02006888,17,41
bristol,WALK,E02003032,E02006890,17,42
bristol,WALK,E02003033,E02003012,18,0
bristol,WALK,E02003033,E02003013,18,1
bristol,WALK,E02003033,E02003015,18,2
bristol,WALK,E02003033,E02003014,18,3
bristol,WALK,E02003033,E02003019,18,4
bristol,WALK,E02003033,E02003016,18,5
bristol,WALK,E02003033,E02003106,18,6
bristol,WALK,E02003033,E02003017,18,7
bristol,WALK,E02003033,E02003027,18,8
bristol,WALK,E02003033,E02003043,18,9
bristol,WALK,E02003033,E02003023,18,10
bristol,WALK,E02003033,E02003024,18,11
bristol,WALK,E02003033,E02003025,18,12
bristol,WALK,E02003033,E02003031,18,13
bristol,WALK,E02003033,E02003034,18,14
bristol,WALK,E02003033,E02003036,18,15
bristol,WALK,E02003033,E02006887,18,16
bristol,WALK,E02003033,E02003028,18,17
bristol,WALK,E02003033,E02003037,18,18
bristol,WALK,E02003033,E02003033,18,19
bristol,WALK,E02003033,E02003032,18,20
bristol,WALK,E02003033,E02003041,18,21
bristol,WALK,E02003033,E02003038,18,22
bristol,WALK,E02003033,E02003039,18,23
bristol,WALK,E02003033,E02003040,18,24
bristol,WALK,E02003033,E02006889,18,25
bristol,WALK,E02003033,E02003046,18,26
bristol,WALK,E02003033,E02003054,18,27
bristol,WALK,E02003033,E02003047,18,28
bristol,WALK,E02003033,E02003050,18,29
bristol,WALK,E02003033,E02003052,18,30
bristol,WALK,E02003033,E02003049,18,31
bristol,WALK,E02003033,E02003053,18,32
bristol,WALK,E02003033,E02003056,18,33
bristol,WALK,E02003033,E02003057,18,34
bristol,WALK,E02003033,E02003058,18,35
bristol,WALK,E02003033,E02003059,18,36
bristol,WALK,E02003033,E02003060,18,37
bristol,WALK,E02003033,E02003062,18,38
bristol,WALK,E02003033,E02003063,18,39
bristol,WALK,E02003033,E02003064,18,40
bristol,WALK,E02003033,E02006888,18,41
bristol,WALK,E02003033,E02006890,18,42
bristol,WALK,E02003034,E02003012,19,0
bristol,WALK,E02003034,E02003013,19,1
bristol,WALK,E02003034,E02003015,19,2
bristol,WALK,E02003034,E02003014,19,3
bristol,WALK,E02003034,E02003019,19,4
bristol,WALK,E02003034,E02003016,19,5
bristol,WALK,E02003034,E02003106,19,6
bristol,WALK,E02003034,E02003017,19,7
bristol,WALK,E02003034,E02003027,19,8
bristol,WALK,E02003034,E02003043,19,9
bristol,WALK,E02003034,E02003023,19,10
bristol,WALK,E02003034,E02003024,19,11
bristol,WALK,E02003034,E02003025,19,12
bristol,WALK,E02003034,E02003031,19,13
bristol,WALK,E02003034,E02003034,19,14
bristol,WALK,E02003034,E02003036,19,15
bristol,WALK,E02003034,E02006887,19,16
bristol,WALK,E02003034,E02003028,19,17
bristol,WALK,E02003034,E02003037,19,18
bristol,WALK,E02003034,E02003033,19,19
bristol,WALK,E02003034,E02003032,19,20
bristol,WALK,E02003034,E02003041,19,21
bristol,WALK,E02003034,E02003038,19,22
bristol,WALK,E02003034,E02003039,19,23
bristol,WALK,E02003034,E02003040,19,24
bristol,WALK,E02003034,E02006889,19,25
bristol,WALK,E02003034,E02003046,19,26
bristol,WALK,E02003034,E02003054,19,27
bristol,WALK,E02003034,E02003047,19,28
bristol,WALK,E02003034,E02003050,19,29
bristol,WALK,E02003034,E02003052,19,30
bristol,WALK,E02003034,E02003049,19,31
bristol,WALK,E02003034,E02003053,19,32
bristol,WALK,E02003034,E02003056,19,33
bristol,WALK,E02003034,E02003057,19,34
bristol,WALK,E02003034,E02003058,19,35
bristol,WALK,E02003034,E02003059,19,36
bristol,WALK,E02003034,E02003060,19,37
bristol,WALK,E02003034,E02003062,19,38
bristol,WALK,E02003034,E02003063,19,39
bristol,WALK,E02003034,E02003064,19,40
bristol,WALK,E02003034,E02006888,19,41
bristol,WALK,E02003034,E02006890,19,42
bristol,WALK,E02003036,E02003012,20,0
bristol,WALK,E02003036,E02003013,20,1
bristol,WALK,E02003036,E02003015,20,2
bristol,WALK,E02003036,E02003014,20,3
bristol,WALK,E02003036,E02003019,20,4
bristol,WALK,E02003036,E02003016,20,5
bristol,WALK,E02003036,E02003106,20,6
bristol,WALK,E02003036,E02003017,20,7
bristol,WALK,E02003036,E02003027,20,8
bristol,WALK,E02003036,E02003043,20,9
bristol,WALK,E02003036,E02003023,20,10
bristol,WALK,E02003036,E02003024,20,11
bristol,WALK,E02003036,E02003025,20,12
bristol,WALK,E02003036,E02003031,20,13
bristol,WALK,E02003036,E02003034,20,14
bristol,WALK,E02003036,E02003036,20,15
bristol,WALK,E02003036,E02006887,20,16
bristol,WALK,E02003036,E02003028,20,17
bristol,WALK,E02003036,E02003037,20,18
bristol,WALK,E02003036,E02003033,20,19
bristol,WALK,E02003036,E02003032,20,20
bristol,WALK,E02003036,E02003041,20,21
bristol,WALK,E02003036,E02003038,20,22
bristol,WALK,E02003036,E02003039,20,23
bristol,WALK,E02003036,E02003040,20,24
bristol,WALK,E02003036,E02006889,20,25
bristol,WALK,E02003036,E02003046,20,26
bristol,WALK,E02003036,E02003054,20,27
bristol,WALK,E02003036,E02003047,20,28
bristol,WALK,E02003036,E02003050,20,29
bristol,WALK,E02003036,E02003052,20,30
bristol,WALK,E02003036,E02003049,20,31
bristol,WALK,E02003036,E02003053,20,32
bristol,WALK,E02003036,E02003056,20,33
bristol,WALK,E02003036,E02003057,20,34
bristol,WALK,E02003036,E02003058,20,35
bristol,WALK,E02003036,E02003059,20,36
bristol,WALK,E02003036,E02003060,20,37
bristol,WALK,E02003036,E02003062,20,38
bristol,WALK,E02003036,E02003063,20,39
bristol,WALK,E02003036,E02003064,20,40
bristol,WALK,E02003036,E02006888,20,41
bristol,WALK,E02003036,E02006890,20,42
bristol,WALK,E02003037,E02003012,21,0
bristol,WALK,E02003037,E02003013,21,1
bristol,WALK,E02003037,E02003015,21,2
bristol,WALK,E02003037,E02003014,21,3
bristol,WALK,E02003037,E02003019,21,4
bristol,WALK,E02003037,E02003016,21,5
bristol,WALK,E02003037,E02003106,21,6
bristol,WALK,E02003037,E02003017,21,7
bristol,WALK,E02003037,E02003027,21,8
bristol,WALK,E02003037,E02003043,21,9
bristol,WALK,E02003037,E02003023,21,10
bristol,WALK,E02003037,E02003024,21,11
bristol,WALK,E02003037,E02003025,21,12
bristol,WALK,E02003037,E02003031,21,13
bristol,WALK,E02003037,E02003034,21,14
bristol,WALK,E02003037,E02003036,21,15
bristol,WALK,E02003037,E02006887,21,16
bristol,WALK,E02003037,E02003028,21,17
bristol,WALK,E02003037,E02003037,21,18
bristol,WALK,E02003037,E02003033,21,19
bristol,WALK,E02003037,E02003032,21,20
bristol,WALK,E02003037,E02003041,21,21
bristol,WALK,E02003037,E02003038,21,22
bristol,WALK,E02003037,E02003039,21,23
bristol,WALK,E02003037,E02003040,21,24
bristol,WALK,E02003037,E02006889,21,25
bristol,WALK,E02003037,E02003046,21,26
bristol,WALK,E02003037,E02003054,21,27
bristol,WALK,E02003037,E02003047,21,28
bristol,WALK,E02003037,E02003050,21,29
bristol,WALK,E02003037,E02003052,21,30
bristol,WALK,E02003037,E02003049,21,31
bristol,WALK,E02003037,E02003053,21,32
bristol,WALK,E02003037,E02003056,21,33
bristol,WALK,E02003037,E02003057,21,34
bristol,WALK,E02003037,E02003058,21,35
bristol,WALK,E02003037,E02003059,21,36
bristol,WALK,E02003037,E02003060,21,37
bristol,WALK,E02003037,E02003062,21,38
bristol,WALK,E02003037,E02003063,21,39
bristol,WALK,E02003037,E02003064,21,40
bristol,WALK,E02003037,E02006888,21,41
bristol,WALK,E02003037,E02006890,21,42
bristol,WALK,E02003038,E02003012,22,0
bristol,WALK,E02003038,E02003013,22,1
bristol,WALK,E02003038,E02003015,22,2
bristol,WALK,E02003038,E02003014,22,3
bristol,WALK,E02003038,E02003019,22,4
bristol,WALK,E02003038,E02003016,22,5
bristol,WALK,E02003038,E02003106,22,6
bristol,WALK,E02003038,E02003017,22,7
bristol,WALK,E02003038,E02003027,22,8
bristol,WALK,E02003038,E02003043,22,9
bristol,WALK,E02003038,E02003023,22,10
bristol,WALK,E02003038,E02003024,22,11
bristol,WALK,E02003038,E02003025,22,12
bristol,WALK,E02003038,E02003031,22,13
bristol,WALK,E02003038,E02003034,22,14
bristol,WALK,E02003038,E02003036,22,15
bristol,WALK,E02003038,E02006887,22,16
bristol,WALK,E02003038,E02003028,22,17
bristol,WALK,E02003038,E02003037,22,18
bristol,WALK,E02003038,E02003033,22,19
bristol,WALK,E02003038,E02003032,22,20
bristol,WALK,E02003038,E02003041,22,21
bristol,WALK,E02003038,E02003038,22,22
bristol,WALK,E02003038,E02003039,22,23
bristol,WALK,E02003038,E02003040,22,24
bristol,WALK,E02003038,E02006889,22,25
bristol,WALK,E02003038,E02003046,22,26
bristol,WALK,E02003038,E02003054,22,27
bristol,WALK,E02003038,E02003047,22,28
bristol,WALK,E02003038,E02003050,22,29
bristol,WALK,E02003038,E02003052,22,30
bristol,WALK,E02003038,E02003049,22,31
bristol,WALK,E02003038,E02003053,22,32
bristol,WALK,E02003038,E02003056,22,33
bristol,WALK,E02003038,E02003057,22,34
bristol,WALK,E02003038,E02003058,22,35
bristol,WALK,E02003038,E02003059,22,36
bristol,WALK,E02003038,E02003060,22,37
bristol,WALK,E02003038,E02003062,22,38
bristol,WALK,E02003038,E02003063,22,39
bristol,WALK,E02003038,E02003064,22,40
bristol,WALK,E02003038,E02006888,22,41
bristol,WALK,E02003038,E02006890,22,42
bristol,WALK,E02003039,E02003012,23,0
bristol,WALK,E02003039,E02003013,23,1
bristol,WALK,E02003039,E02003015,23,2
bristol,WALK,E02003039,E02003014,23,3
bristol,WALK,E02003039,E02003019,23,4
bristol,WALK,E02003039,E02003016,23,5
bristol,WALK,E02003039,E02003106,23,6
bristol,WALK,E02003039,E02003017,23,7
bristol,WALK,E02003039,E02003027,23,8
bristol,WALK,E02003039,E02003043,23,9
bristol,WALK,E02003039,E02003023,23,10
bristol,WALK,E02003039,E02003024,23,11
bristol,WALK,E02003039,E02003025,23,12
bristol,WALK,E02003039,E02003031,23,13
bristol,WALK,E02003039,E02003034,23,14
bristol,WALK,E02003039,E02003036,23,15
bristol,WALK,E02003039,E02006887,23,16
bristol,WALK,E02003039,E02003028,23,17
bristol,WALK,E02003039,E02003037,23,18
bristol,WALK,E02003039,E02003033,23,19
bristol,WALK,E02003039,E02003032,23,20
bristol,WALK,E02003039,E02003041,23,21
bristol,WALK,E02003039,E02003038,23,22
bristol,WALK,E02003039,E02003039,23,23
bristol,WALK,E02003039,E02003040,23,24
bristol,WALK,E02003039,E02006889,23,25
bristol,WALK,E02003039,E02003046,23,26
bristol,WALK,E02003039,E02003054,23,27
bristol,WALK,E02003039,E02003047,23,28
bristol,WALK,E02003039,E02003050,23,29
bristol,WALK,E02003039,E02003052,23,30
bristol,WALK,E02003039,E02003049,23,31
bristol,WALK,E02003039,E02003053,23,32
bristol,WALK,E02003039,E02003056,23,33
bristol,WALK,E02003039,E02003057,23,34
bristol,WALK,E02003039,E02003058,23,35
bristol,WALK,E02003039,E02003059,23,36
bristol,WALK,E02003039,E02003060,23,37
bristol,WALK,E02003039,E02003062,23,38
bristol,WALK,E02003039,E02003063,23,39
bristol,WALK,E02003039,E02003064,23,40
bristol,WALK,E02003039,E02006888,23,41
bristol,WALK,E02003039,E02006890,23,42
bristol,WALK,E02003040,E02003012,24,0
bristol,WALK,E02003040,E02003013,24,1
bristol,WALK,E02003040,E02003015,24,2
bristol,WALK,E02003040,E02003014,24,3
bristol,WALK,E02003040,E02003019,24,4
bristol,WALK,E02003040,E02003016,24,5
bristol,WALK,E02003040,E02003106,24,6
bristol,WALK,E02003040,E02003017,24,7
bristol,WALK,E02003040,E02003027,24,8
bristol,WALK,E02003040,E02003043,24,9
bristol,WALK,E02003040,E02003023,24,10
bristol,WALK,E02003040,E02003024,24,11
bristol,WALK,E02003040,E02003025,24,12
bristol,WALK,E02003040,E02003031,24,13
bristol,WALK,E02003040,E02003034,24,14
bristol,WALK,E02003040,E02003036,24,15
bristol,WALK,E02003040,E02006887,24,16
bristol,WALK,E02003040,E02003028,24,17
bristol,WALK,E02003040,E02003037,24,18
bristol,WALK,E02003040,E02003033,24,19
bristol,WALK,E02003040,E02003032,24,20
bristol,WALK,E02003040,E02003041,24,21
bristol,WALK,E02003040,E02003038,24,22
bristol,WALK,E02003040,E02003039,24,23
bristol,WALK,E02003040,E02003040,24,24
bristol,WALK,E02003040,E02006889,24,25
bristol,WALK,E02003040,E02003046,24,26
bristol,WALK,E02003040,E02003054,24,27
bristol,WALK,E02003040,E02003047,24,28
bristol,WALK,E02003040,E02003050,24,29
bristol,WALK,E02003040,E02003052,24,30
bristol,WALK,E02003040,E02003049,24,31
bristol,WALK,E02003040,E02003053,24,32
bristol,WALK,E02003040,E02003056,24,33
bristol,WALK,E02003040,E02003057,24,34
bristol,WALK,E02003040,E02003058,24,35
bristol,WALK,E02003040,E02003059,24,36
