bristol,bristol,25.566666666666666,12.6,1,17,18
bristol,bristol,33.46666666666667,12.533333333333333,1,13,14
bristol,bristol,13.583333333333334,45.75,1,32,33
bristol,other,25.68333333333333,49.563522012578616,10,106,116
bristol,bristol,19.266666666666666,14.516666666666666,1,23,24
bristol,other,24.633333333333333,43.38333333333333,1,35,36
bristol,other,30.816666666666666,44.594791666666666,2,64,66
bristol,other,30.433333333333334,34.48980716253443,77,242,319
bristol,bristol,17.85,5.106097560975609,119,164,283
bristol,bristol,55.61666666666666,46.03333333333333,5,19,24
bristol,other,35.31666666666667,45.43518518518519,5,36,41
bristol,other,27.816666666666666,36.81666666666667,14,52,66
bristol,other,13.65,29.387096774193548,35,62,97
bristol,other,21.833333333333332,39.56666666666667,5,57,62
bristol,bristol,17.5,8.116666666666667,2,12,14
bristol,bristol,30.883333333333336,0.0,3,0,3
bristol,other,42.6,33.81904761904762,10,56,66
bristol,other,33.1,30.881395348837213,11,43,54
bristol,other,25.433333333333334,45.083333333333336,29,51,80
bristol,other,27.85,46.25,4,45,49
bristol,other,41.31666666666667,32.829385964912284,20,76,96
bristol,bristol,14.616666666666669,47.31666666666667,5,19,24
bristol,other,13.716666666666665,39.833333333333336,5,32,37
bristol,other,73.86666666666666,35.925858585858585,36,165,201
bristol,bristol,29.6,0.0,15,0,15
bristol,other,22.533333333333335,44.71022727272727,3,44,47
bristol,bristol,15.1,8.7302752293578,90,109,199
bristol,bristol,16.083333333333332,12.433333333333334,1,17,18
bristol,other,28.016666666666666,47.338265306122445,13,98,111
bristol,bristol,23.766666666666666,9.047619047619047,6,21,27
bristol,other,39.833333333333336,45.11666666666667,3,23,26
bristol,bristol,16.05,30.00808080808081,12,33,45
bristol,bristol,12.366666666666667,16.066666666666666,3,23,26
bristol,bristol,39.63333333333333,35.733333333333334,4,44,48
bristol,bristol,33.13333333333333,5.916666666666667,9,14,23
bristol,bristol,23.0,50.516666666666666,6,36,42
bristol,bristol,23.016666666666666,0.0,33,0,33
bristol,bristol,44.983333333333334,0.0,38,0,38
bristol,other,25.55,47.79748427672956,18,53,71
bristol,bristol,23.733333333333334,17.116666666666667,3,8,11
